Trace1,
Freq,,Amp,,
                1000,Hz,              -18.60, dBm,
                1081,Hz,              -18.60, dBm,
                1162,Hz,              -18.61, dBm,
                1243,Hz,              -18.61, dBm,
                1324,Hz,              -18.61, dBm,
                1405,Hz,              -18.62, dBm,
                1486,Hz,              -18.62, dBm,
                1567,Hz,              -18.62, dBm,
                1648,Hz,              -18.62, dBm,
                1729,Hz,              -18.62, dBm,
                1810,Hz,              -18.60, dBm,
                1891,Hz,              -18.59, dBm,
                1972,Hz,              -18.58, dBm,
                2053,Hz,              -18.59, dBm,
                2134,Hz,              -18.64, dBm,
                2215,Hz,              -18.74, dBm,
                2296,Hz,              -18.93, dBm,
                2377,Hz,              -19.22, dBm,
                2458,Hz,              -19.62, dBm,
                2539,Hz,              -20.15, dBm,
                2620,Hz,              -20.82, dBm,
                2701,Hz,              -21.66, dBm,
                2782,Hz,              -22.67, dBm,
                2863,Hz,              -23.89, dBm,
                2944,Hz,              -25.31, dBm,
                3025,Hz,              -26.96, dBm,
                3106,Hz,              -28.82, dBm,
                3187,Hz,              -30.89, dBm,
                3268,Hz,              -33.17, dBm,
                3349,Hz,              -35.61, dBm,
                3430,Hz,              -38.16, dBm,
                3511,Hz,              -40.80, dBm,
                3592,Hz,              -43.46, dBm,
                3673,Hz,              -46.01, dBm,
                3754,Hz,              -48.35, dBm,
                3835,Hz,              -50.33, dBm,
                3916,Hz,              -51.92, dBm,
                3997,Hz,              -53.12, dBm,
                4078,Hz,              -53.98, dBm,
                4159,Hz,              -54.46, dBm,
                4240,Hz,              -54.75, dBm,
                4321,Hz,              -54.94, dBm,
                4402,Hz,              -55.08, dBm,
                4483,Hz,              -55.22, dBm,
                4564,Hz,              -55.34, dBm,
                4645,Hz,              -55.48, dBm,
                4726,Hz,              -55.65, dBm,
                4807,Hz,              -55.84, dBm,
                4888,Hz,              -56.01, dBm,
                4969,Hz,              -56.17, dBm,
                5050,Hz,              -56.33, dBm,
                5131,Hz,              -56.47, dBm,
                5212,Hz,              -56.61, dBm,
                5293,Hz,              -56.73, dBm,
                5374,Hz,              -56.84, dBm,
                5455,Hz,              -56.92, dBm,
                5536,Hz,              -56.99, dBm,
                5617,Hz,              -57.06, dBm,
                5698,Hz,              -57.11, dBm,
                5779,Hz,              -57.15, dBm,
                5860,Hz,              -57.18, dBm,
                5941,Hz,              -57.20, dBm,
                6022,Hz,              -57.24, dBm,
                6103,Hz,              -57.28, dBm,
                6184,Hz,              -57.33, dBm,
                6265,Hz,              -57.37, dBm,
                6346,Hz,              -57.40, dBm,
                6427,Hz,              -57.42, dBm,
                6508,Hz,              -57.42, dBm,
                6589,Hz,              -57.41, dBm,
                6670,Hz,              -57.40, dBm,
                6751,Hz,              -57.40, dBm,
                6832,Hz,              -57.39, dBm,
                6913,Hz,              -57.37, dBm,
                6994,Hz,              -57.34, dBm,
                7075,Hz,              -57.31, dBm,
                7156,Hz,              -57.30, dBm,
                7237,Hz,              -57.32, dBm,
                7318,Hz,              -57.35, dBm,
                7399,Hz,              -57.40, dBm,
                7480,Hz,              -57.46, dBm,
                7561,Hz,              -57.53, dBm,
                7642,Hz,              -57.64, dBm,
                7723,Hz,              -57.77, dBm,
                7804,Hz,              -57.94, dBm,
                7885,Hz,              -58.15, dBm,
                7966,Hz,              -58.37, dBm,
                8047,Hz,              -58.62, dBm,
                8128,Hz,              -58.88, dBm,
                8209,Hz,              -59.14, dBm,
                8290,Hz,              -59.40, dBm,
                8371,Hz,              -59.63, dBm,
                8452,Hz,              -59.82, dBm,
                8533,Hz,              -59.96, dBm,
