Trace1,
Freq,,Amp,,
                1000,Hz,              -17.62, dBm,
                1081,Hz,              -18.01, dBm,
                1162,Hz,              -18.42, dBm,
                1243,Hz,              -18.86, dBm,
                1324,Hz,              -19.36, dBm,
                1405,Hz,              -19.89, dBm,
                1486,Hz,              -20.47, dBm,
                1567,Hz,              -21.10, dBm,
                1648,Hz,              -21.77, dBm,
                1729,Hz,              -22.50, dBm,
                1810,Hz,              -23.27, dBm,
                1891,Hz,              -24.11, dBm,
                1972,Hz,              -25.00, dBm,
                2053,Hz,              -25.94, dBm,
                2134,Hz,              -26.97, dBm,
                2215,Hz,              -28.08, dBm,
                2296,Hz,              -29.20, dBm,
                2377,Hz,              -30.40, dBm,
                2458,Hz,              -31.67, dBm,
                2539,Hz,              -33.02, dBm,
                2620,Hz,              -34.45, dBm,
                2701,Hz,              -35.90, dBm,
                2782,Hz,              -37.38, dBm,
                2863,Hz,              -38.93, dBm,
                2944,Hz,              -40.48, dBm,
                3025,Hz,              -42.03, dBm,
                3106,Hz,              -43.57, dBm,
                3187,Hz,              -45.03, dBm,
                3268,Hz,              -46.44, dBm,
                3349,Hz,              -47.76, dBm,
                3430,Hz,              -48.91, dBm,
                3511,Hz,              -49.91, dBm,
                3592,Hz,              -50.75, dBm,
                3673,Hz,              -51.44, dBm,
                3754,Hz,              -51.94, dBm,
                3835,Hz,              -52.30, dBm,
                3916,Hz,              -52.59, dBm,
                3997,Hz,              -52.85, dBm,
                4078,Hz,              -53.08, dBm,
                4159,Hz,              -53.28, dBm,
                4240,Hz,              -53.48, dBm,
                4321,Hz,              -53.69, dBm,
                4402,Hz,              -53.90, dBm,
                4483,Hz,              -54.10, dBm,
                4564,Hz,              -54.31, dBm,
                4645,Hz,              -54.51, dBm,
                4726,Hz,              -54.71, dBm,
                4807,Hz,              -54.91, dBm,
                4888,Hz,              -55.11, dBm,
                4969,Hz,              -55.31, dBm,
                5050,Hz,              -55.50, dBm,
                5131,Hz,              -55.67, dBm,
                5212,Hz,              -55.86, dBm,
                5293,Hz,              -56.03, dBm,
                5374,Hz,              -56.19, dBm,
                5455,Hz,              -56.33, dBm,
                5536,Hz,              -56.46, dBm,
                5617,Hz,              -56.58, dBm,
                5698,Hz,              -56.69, dBm,
                5779,Hz,              -56.78, dBm,
                5860,Hz,              -56.86, dBm,
                5941,Hz,              -56.94, dBm,
                6022,Hz,              -57.02, dBm,
                6103,Hz,              -57.08, dBm,
                6184,Hz,              -57.12, dBm,
                6265,Hz,              -57.16, dBm,
                6346,Hz,              -57.20, dBm,
                6427,Hz,              -57.24, dBm,
                6508,Hz,              -57.28, dBm,
                6589,Hz,              -57.31, dBm,
                6670,Hz,              -57.36, dBm,
                6751,Hz,              -57.41, dBm,
                6832,Hz,              -57.46, dBm,
                6913,Hz,              -57.51, dBm,
                6994,Hz,              -57.57, dBm,
                7075,Hz,              -57.64, dBm,
                7156,Hz,              -57.71, dBm,
                7237,Hz,              -57.80, dBm,
                7318,Hz,              -57.89, dBm,
                7399,Hz,              -57.98, dBm,
                7480,Hz,              -58.08, dBm,
                7561,Hz,              -58.18, dBm,
                7642,Hz,              -58.27, dBm,
                7723,Hz,              -58.37, dBm,
                7804,Hz,              -58.47, dBm,
                7885,Hz,              -58.57, dBm,
                7966,Hz,              -58.67, dBm,
                8047,Hz,              -58.78, dBm,
                8128,Hz,              -58.90, dBm,
                8209,Hz,              -59.02, dBm,
                8290,Hz,              -59.13, dBm,
                8371,Hz,              -59.26, dBm,
                8452,Hz,              -59.41, dBm,
                8533,Hz,              -59.56, dBm,
                8614,Hz,              -59.71, dBm,
                8695,Hz,              -59.86, dBm,
                8776,Hz,              -60.00, dBm,
                8857,Hz,              -60.16, dBm,
                8938,Hz,              -60.32, dBm,
                9019,Hz,              -60.46, dBm,
                9100,Hz,              -60.60, dBm,
                9181,Hz,              -60.74, dBm,
                9262,Hz,              -60.85, dBm,
                9343,Hz,              -60.97, dBm,
                9424,Hz,              -61.07, dBm,
                9505,Hz,              -61.16, dBm,
                9586,Hz,              -61.23, dBm,
                9667,Hz,              -61.29, dBm,
                9748,Hz,              -61.36, dBm,
                9829,Hz,              -61.42, dBm,
                9910,Hz,              -61.46, dBm,
                9991,Hz,              -61.50, dBm,
               10072,Hz,              -61.54, dBm,
               10153,Hz,              -61.59, dBm,
               10234,Hz,              -61.64, dBm,
               10315,Hz,              -61.68, dBm,
               10396,Hz,              -61.72, dBm,
               10477,Hz,              -61.76, dBm,
               10558,Hz,              -61.82, dBm,
               10639,Hz,              -61.87, dBm,
               10720,Hz,              -61.93, dBm,
               10801,Hz,              -61.97, dBm,
               10882,Hz,              -62.03, dBm,
               10963,Hz,              -62.08, dBm,
               11044,Hz,              -62.14, dBm,
               11125,Hz,              -62.20, dBm,
               11206,Hz,              -62.26, dBm,
               11287,Hz,              -62.33, dBm,
               11368,Hz,              -62.40, dBm,
               11449,Hz,              -62.47, dBm,
               11530,Hz,              -62.55, dBm,
               11611,Hz,              -62.61, dBm,
               11692,Hz,              -62.67, dBm,
               11773,Hz,              -62.71, dBm,
               11854,Hz,              -62.73, dBm,
               11935,Hz,              -62.73, dBm,
               12016,Hz,              -62.67, dBm,
               12097,Hz,              -62.57, dBm,
               12178,Hz,              -62.42, dBm,
               12259,Hz,              -62.23, dBm,
               12340,Hz,              -61.99, dBm,
               12421,Hz,              -61.68, dBm,
               12502,Hz,              -61.32, dBm,
               12583,Hz,              -60.94, dBm,
               12664,Hz,              -60.51, dBm,
               12745,Hz,              -60.03, dBm,
               12826,Hz,              -59.51, dBm,
               12907,Hz,              -58.98, dBm,
               12988,Hz,              -58.43, dBm,
               13069,Hz,              -57.87, dBm,
               13150,Hz,              -57.30, dBm,
               13231,Hz,              -56.75, dBm,
               13312,Hz,              -56.22, dBm,
               13393,Hz,              -55.69, dBm,
               13474,Hz,              -55.18, dBm,
               13555,Hz,              -54.68, dBm,
               13636,Hz,              -54.22, dBm,
               13717,Hz,              -53.79, dBm,
               13798,Hz,              -53.38, dBm,
               13879,Hz,              -52.99, dBm,
               13960,Hz,              -52.62, dBm,
               14041,Hz,              -52.28, dBm,
               14122,Hz,              -51.98, dBm,
               14203,Hz,              -51.70, dBm,
               14284,Hz,              -51.46, dBm,
               14365,Hz,              -51.25, dBm,
               14446,Hz,              -51.07, dBm,
               14527,Hz,              -50.93, dBm,
               14608,Hz,              -50.83, dBm,
               14689,Hz,              -50.76, dBm,
               14770,Hz,              -50.72, dBm,
               14851,Hz,              -50.73, dBm,
               14932,Hz,              -50.77, dBm,
               15013,Hz,              -50.85, dBm,
               15094,Hz,              -50.97, dBm,
               15175,Hz,              -51.12, dBm,
               15256,Hz,              -51.31, dBm,
               15337,Hz,              -51.54, dBm,
               15418,Hz,              -51.81, dBm,
               15499,Hz,              -52.12, dBm,
               15580,Hz,              -52.45, dBm,
               15661,Hz,              -52.82, dBm,
               15742,Hz,              -53.23, dBm,
               15823,Hz,              -53.68, dBm,
               15904,Hz,              -54.14, dBm,
               15985,Hz,              -54.63, dBm,
               16066,Hz,              -55.15, dBm,
               16147,Hz,              -55.72, dBm,
               16228,Hz,              -56.32, dBm,
               16309,Hz,              -56.92, dBm,
               16390,Hz,              -57.54, dBm,
               16471,Hz,              -58.19, dBm,
               16552,Hz,              -58.87, dBm,
               16633,Hz,              -59.56, dBm,
               16714,Hz,              -60.26, dBm,
               16795,Hz,              -60.95, dBm,
               16876,Hz,              -61.66, dBm,
               16957,Hz,              -62.36, dBm,
               17038,Hz,              -63.04, dBm,
               17119,Hz,              -63.68, dBm,
               17200,Hz,              -64.29, dBm,
               17281,Hz,              -64.87, dBm,
               17362,Hz,              -65.41, dBm,
               17443,Hz,              -65.89, dBm,
               17524,Hz,              -66.31, dBm,
               17605,Hz,              -66.66, dBm,
               17686,Hz,              -66.96, dBm,
               17767,Hz,              -67.23, dBm,
               17848,Hz,              -67.45, dBm,
               17929,Hz,              -67.59, dBm,
               18010,Hz,              -67.69, dBm,
               18091,Hz,              -67.78, dBm,
               18172,Hz,              -67.84, dBm,
               18253,Hz,              -67.88, dBm,
               18334,Hz,              -67.90, dBm,
               18415,Hz,              -67.92, dBm,
               18496,Hz,              -67.95, dBm,
               18577,Hz,              -67.96, dBm,
               18658,Hz,              -67.98, dBm,
               18739,Hz,              -68.00, dBm,
               18820,Hz,              -68.02, dBm,
               18901,Hz,              -68.04, dBm,
               18982,Hz,              -68.06, dBm,
               19063,Hz,              -68.09, dBm,
               19144,Hz,              -68.12, dBm,
               19225,Hz,              -68.15, dBm,
               19306,Hz,              -68.18, dBm,
               19387,Hz,              -68.22, dBm,
               19468,Hz,              -68.26, dBm,
               19549,Hz,              -68.31, dBm,
               19630,Hz,              -68.35, dBm,
               19711,Hz,              -68.38, dBm,
               19792,Hz,              -68.43, dBm,
               19873,Hz,              -68.48, dBm,
               19954,Hz,              -68.52, dBm,
               20035,Hz,              -68.55, dBm,
               20116,Hz,              -68.57, dBm,
               20197,Hz,              -68.58, dBm,
               20278,Hz,              -68.59, dBm,
               20359,Hz,              -68.60, dBm,
               20440,Hz,              -68.61, dBm,
               20521,Hz,              -68.61, dBm,
               20602,Hz,              -68.61, dBm,
               20683,Hz,              -68.62, dBm,
               20764,Hz,              -68.63, dBm,
               20845,Hz,              -68.64, dBm,
               20926,Hz,              -68.65, dBm,
               21007,Hz,              -68.65, dBm,
               21088,Hz,              -68.66, dBm,
               21169,Hz,              -68.66, dBm,
               21250,Hz,              -68.67, dBm,
               21331,Hz,              -68.68, dBm,
