Trace1,
Freq,,Amp,,
                1000,Hz,              -17.71, dBm,
                1081,Hz,              -18.08, dBm,
                1162,Hz,              -18.49, dBm,
                1243,Hz,              -18.94, dBm,
                1324,Hz,              -19.44, dBm,
                1405,Hz,              -19.98, dBm,
                1486,Hz,              -20.54, dBm,
                1567,Hz,              -21.16, dBm,
                1648,Hz,              -21.85, dBm,
                1729,Hz,              -22.58, dBm,
                1810,Hz,              -23.36, dBm,
                1891,Hz,              -24.18, dBm,
                1972,Hz,              -25.08, dBm,
                2053,Hz,              -26.05, dBm,
                2134,Hz,              -27.08, dBm,
                2215,Hz,              -28.12, dBm,
                2296,Hz,              -29.27, dBm,
                2377,Hz,              -30.48, dBm,
                2458,Hz,              -31.77, dBm,
                2539,Hz,              -33.15, dBm,
                2620,Hz,              -34.51, dBm,
                2701,Hz,              -35.95, dBm,
                2782,Hz,              -37.46, dBm,
                2863,Hz,              -39.03, dBm,
                2944,Hz,              -40.59, dBm,
                3025,Hz,              -42.11, dBm,
                3106,Hz,              -43.65, dBm,
                3187,Hz,              -45.15, dBm,
                3268,Hz,              -46.58, dBm,
                3349,Hz,              -47.88, dBm,
                3430,Hz,              -49.08, dBm,
                3511,Hz,              -50.14, dBm,
                3592,Hz,              -51.03, dBm,
                3673,Hz,              -51.77, dBm,
                3754,Hz,              -52.33, dBm,
                3835,Hz,              -52.72, dBm,
                3916,Hz,              -53.02, dBm,
                3997,Hz,              -53.26, dBm,
                4078,Hz,              -53.48, dBm,
                4159,Hz,              -53.69, dBm,
                4240,Hz,              -53.87, dBm,
                4321,Hz,              -54.06, dBm,
                4402,Hz,              -54.24, dBm,
                4483,Hz,              -54.42, dBm,
                4564,Hz,              -54.60, dBm,
                4645,Hz,              -54.79, dBm,
                4726,Hz,              -54.98, dBm,
                4807,Hz,              -55.15, dBm,
                4888,Hz,              -55.30, dBm,
                4969,Hz,              -55.47, dBm,
                5050,Hz,              -55.64, dBm,
                5131,Hz,              -55.82, dBm,
                5212,Hz,              -55.97, dBm,
                5293,Hz,              -56.11, dBm,
                5374,Hz,              -56.27, dBm,
                5455,Hz,              -56.43, dBm,
                5536,Hz,              -56.57, dBm,
                5617,Hz,              -56.69, dBm,
                5698,Hz,              -56.81, dBm,
                5779,Hz,              -56.92, dBm,
                5860,Hz,              -57.03, dBm,
                5941,Hz,              -57.12, dBm,
                6022,Hz,              -57.19, dBm,
                6103,Hz,              -57.25, dBm,
                6184,Hz,              -57.30, dBm,
                6265,Hz,              -57.37, dBm,
                6346,Hz,              -57.43, dBm,
                6427,Hz,              -57.47, dBm,
                6508,Hz,              -57.51, dBm,
                6589,Hz,              -57.54, dBm,
                6670,Hz,              -57.58, dBm,
                6751,Hz,              -57.63, dBm,
                6832,Hz,              -57.67, dBm,
                6913,Hz,              -57.71, dBm,
                6994,Hz,              -57.75, dBm,
                7075,Hz,              -57.81, dBm,
                7156,Hz,              -57.88, dBm,
                7237,Hz,              -57.96, dBm,
                7318,Hz,              -58.02, dBm,
                7399,Hz,              -58.11, dBm,
                7480,Hz,              -58.20, dBm,
                7561,Hz,              -58.30, dBm,
                7642,Hz,              -58.39, dBm,
                7723,Hz,              -58.48, dBm,
                7804,Hz,              -58.59, dBm,
                7885,Hz,              -58.70, dBm,
                7966,Hz,              -58.81, dBm,
                8047,Hz,              -58.92, dBm,
                8128,Hz,              -59.04, dBm,
                8209,Hz,              -59.17, dBm,
                8290,Hz,              -59.31, dBm,
                8371,Hz,              -59.44, dBm,
                8452,Hz,              -59.57, dBm,
                8533,Hz,              -59.72, dBm,
                8614,Hz,              -59.87, dBm,
                8695,Hz,              -60.02, dBm,
                8776,Hz,              -60.16, dBm,
                8857,Hz,              -60.31, dBm,
                8938,Hz,              -60.46, dBm,
                9019,Hz,              -60.61, dBm,
                9100,Hz,              -60.74, dBm,
                9181,Hz,              -60.88, dBm,
                9262,Hz,              -61.01, dBm,
                9343,Hz,              -61.13, dBm,
                9424,Hz,              -61.23, dBm,
                9505,Hz,              -61.32, dBm,
                9586,Hz,              -61.41, dBm,
                9667,Hz,              -61.49, dBm,
                9748,Hz,              -61.56, dBm,
                9829,Hz,              -61.63, dBm,
                9910,Hz,              -61.71, dBm,
                9991,Hz,              -61.79, dBm,
               10072,Hz,              -61.86, dBm,
               10153,Hz,              -61.93, dBm,
               10234,Hz,              -62.00, dBm,
               10315,Hz,              -62.07, dBm,
               10396,Hz,              -62.13, dBm,
               10477,Hz,              -62.20, dBm,
