Trace1,
Freq,,Amp,,
                1000,Hz,              -16.88, dBm,
                1081,Hz,              -17.55, dBm,
                1162,Hz,              -18.39, dBm,
                1243,Hz,              -19.40, dBm,
                1324,Hz,              -20.61, dBm,
                1405,Hz,              -22.04, dBm,
                1486,Hz,              -23.69, dBm,
                1567,Hz,              -25.57, dBm,
                1648,Hz,              -27.67, dBm,
                1729,Hz,              -29.97, dBm,
                1810,Hz,              -32.43, dBm,
                1891,Hz,              -35.00, dBm,
                1972,Hz,              -37.61, dBm,
                2053,Hz,              -40.20, dBm,
                2134,Hz,              -42.63, dBm,
                2215,Hz,              -44.76, dBm,
                2296,Hz,              -46.55, dBm,
                2377,Hz,              -47.96, dBm,
                2458,Hz,              -48.95, dBm,
                2539,Hz,              -49.55, dBm,
                2620,Hz,              -49.90, dBm,
                2701,Hz,              -50.13, dBm,
                2782,Hz,              -50.29, dBm,
                2863,Hz,              -50.36, dBm,
                2944,Hz,              -50.38, dBm,
                3025,Hz,              -50.42, dBm,
                3106,Hz,              -50.48, dBm,
                3187,Hz,              -50.55, dBm,
                3268,Hz,              -50.63, dBm,
                3349,Hz,              -50.71, dBm,
                3430,Hz,              -50.77, dBm,
                3511,Hz,              -50.82, dBm,
                3592,Hz,              -50.85, dBm,
                3673,Hz,              -50.87, dBm,
                3754,Hz,              -50.88, dBm,
                3835,Hz,              -50.88, dBm,
                3916,Hz,              -50.88, dBm,
                3997,Hz,              -50.89, dBm,
                4078,Hz,              -50.90, dBm,
                4159,Hz,              -50.90, dBm,
                4240,Hz,              -50.90, dBm,
                4321,Hz,              -50.90, dBm,
                4402,Hz,              -50.90, dBm,
                4483,Hz,              -50.88, dBm,
                4564,Hz,              -50.84, dBm,
                4645,Hz,              -50.78, dBm,
                4726,Hz,              -50.70, dBm,
                4807,Hz,              -50.61, dBm,
                4888,Hz,              -50.53, dBm,
                4969,Hz,              -50.45, dBm,
                5050,Hz,              -50.38, dBm,
                5131,Hz,              -50.28, dBm,
                5212,Hz,              -50.18, dBm,
                5293,Hz,              -50.08, dBm,
                5374,Hz,              -50.00, dBm,
                5455,Hz,              -49.93, dBm,
                5536,Hz,              -49.88, dBm,
                5617,Hz,              -49.84, dBm,
                5698,Hz,              -49.80, dBm,
                5779,Hz,              -49.78, dBm,
                5860,Hz,              -49.78, dBm,
                5941,Hz,              -49.79, dBm,
                6022,Hz,              -49.82, dBm,
                6103,Hz,              -49.86, dBm,
                6184,Hz,              -49.91, dBm,
                6265,Hz,              -49.94, dBm,
                6346,Hz,              -49.98, dBm,
                6427,Hz,              -50.01, dBm,
                6508,Hz,              -50.05, dBm,
                6589,Hz,              -50.11, dBm,
                6670,Hz,              -50.16, dBm,
                6751,Hz,              -50.21, dBm,
                6832,Hz,              -50.23, dBm,
                6913,Hz,              -50.22, dBm,
                6994,Hz,              -50.19, dBm,
                7075,Hz,              -50.16, dBm,
                7156,Hz,              -50.15, dBm,
                7237,Hz,              -50.16, dBm,
                7318,Hz,              -50.19, dBm,
                7399,Hz,              -50.25, dBm,
                7480,Hz,              -50.32, dBm,
                7561,Hz,              -50.39, dBm,
                7642,Hz,              -50.47, dBm,
                7723,Hz,              -50.54, dBm,
                7804,Hz,              -50.60, dBm,
                7885,Hz,              -50.65, dBm,
                7966,Hz,              -50.67, dBm,
                8047,Hz,              -50.66, dBm,
                8128,Hz,              -50.64, dBm,
                8209,Hz,              -50.61, dBm,
                8290,Hz,              -50.60, dBm,
                8371,Hz,              -50.59, dBm,
                8452,Hz,              -50.58, dBm,
                8533,Hz,              -50.58, dBm,
                8614,Hz,              -50.56, dBm,
