Trace1,
Freq,,Amp,,
                1000,Hz,              -16.90, dBm,
                1081,Hz,              -17.57, dBm,
                1162,Hz,              -18.41, dBm,
                1243,Hz,              -19.42, dBm,
                1324,Hz,              -20.64, dBm,
                1405,Hz,              -22.06, dBm,
                1486,Hz,              -23.70, dBm,
                1567,Hz,              -25.56, dBm,
                1648,Hz,              -27.65, dBm,
                1729,Hz,              -29.94, dBm,
                1810,Hz,              -32.42, dBm,
                1891,Hz,              -35.02, dBm,
                1972,Hz,              -37.68, dBm,
                2053,Hz,              -40.31, dBm,
                2134,Hz,              -42.80, dBm,
                2215,Hz,              -45.07, dBm,
                2296,Hz,              -47.01, dBm,
                2377,Hz,              -48.54, dBm,
                2458,Hz,              -49.68, dBm,
                2539,Hz,              -50.49, dBm,
                2620,Hz,              -51.05, dBm,
                2701,Hz,              -51.42, dBm,
                2782,Hz,              -51.63, dBm,
                2863,Hz,              -51.74, dBm,
                2944,Hz,              -51.83, dBm,
                3025,Hz,              -51.91, dBm,
                3106,Hz,              -52.02, dBm,
                3187,Hz,              -52.12, dBm,
                3268,Hz,              -52.22, dBm,
                3349,Hz,              -52.31, dBm,
                3430,Hz,              -52.40, dBm,
                3511,Hz,              -52.50, dBm,
                3592,Hz,              -52.60, dBm,
                3673,Hz,              -52.71, dBm,
                3754,Hz,              -52.81, dBm,
                3835,Hz,              -52.91, dBm,
                3916,Hz,              -52.98, dBm,
                3997,Hz,              -53.03, dBm,
                4078,Hz,              -53.09, dBm,
                4159,Hz,              -53.14, dBm,
                4240,Hz,              -53.20, dBm,
                4321,Hz,              -53.27, dBm,
                4402,Hz,              -53.33, dBm,
                4483,Hz,              -53.38, dBm,
                4564,Hz,              -53.42, dBm,
                4645,Hz,              -53.45, dBm,
                4726,Hz,              -53.47, dBm,
                4807,Hz,              -53.48, dBm,
                4888,Hz,              -53.47, dBm,
                4969,Hz,              -53.46, dBm,
                5050,Hz,              -53.45, dBm,
                5131,Hz,              -53.43, dBm,
                5212,Hz,              -53.41, dBm,
                5293,Hz,              -53.39, dBm,
                5374,Hz,              -53.38, dBm,
                5455,Hz,              -53.39, dBm,
                5536,Hz,              -53.40, dBm,
                5617,Hz,              -53.41, dBm,
                5698,Hz,              -53.44, dBm,
                5779,Hz,              -53.49, dBm,
                5860,Hz,              -53.56, dBm,
                5941,Hz,              -53.67, dBm,
                6022,Hz,              -53.79, dBm,
                6103,Hz,              -53.91, dBm,
                6184,Hz,              -54.03, dBm,
                6265,Hz,              -54.15, dBm,
                6346,Hz,              -54.28, dBm,
                6427,Hz,              -54.40, dBm,
                6508,Hz,              -54.54, dBm,
                6589,Hz,              -54.69, dBm,
                6670,Hz,              -54.85, dBm,
                6751,Hz,              -54.98, dBm,
                6832,Hz,              -55.08, dBm,
                6913,Hz,              -55.16, dBm,
                6994,Hz,              -55.24, dBm,
                7075,Hz,              -55.33, dBm,
                7156,Hz,              -55.42, dBm,
                7237,Hz,              -55.50, dBm,
                7318,Hz,              -55.56, dBm,
                7399,Hz,              -55.62, dBm,
                7480,Hz,              -55.67, dBm,
                7561,Hz,              -55.71, dBm,
                7642,Hz,              -55.77, dBm,
                7723,Hz,              -55.85, dBm,
                7804,Hz,              -55.94, dBm,
                7885,Hz,              -56.04, dBm,
                7966,Hz,              -56.15, dBm,
                8047,Hz,              -56.23, dBm,
                8128,Hz,              -56.30, dBm,
                8209,Hz,              -56.37, dBm,
                8290,Hz,              -56.41, dBm,
                8371,Hz,              -56.44, dBm,
                8452,Hz,              -56.46, dBm,
                8533,Hz,              -56.48, dBm,
                8614,Hz,              -56.52, dBm,
                8695,Hz,              -56.56, dBm,
                8776,Hz,              -56.60, dBm,
                8857,Hz,              -56.65, dBm,
                8938,Hz,              -56.72, dBm,
                9019,Hz,              -56.80, dBm,
                9100,Hz,              -56.88, dBm,
                9181,Hz,              -56.94, dBm,
                9262,Hz,              -56.98, dBm,
                9343,Hz,              -57.02, dBm,
                9424,Hz,              -57.05, dBm,
                9505,Hz,              -57.08, dBm,
                9586,Hz,              -57.12, dBm,
                9667,Hz,              -57.17, dBm,
                9748,Hz,              -57.24, dBm,
                9829,Hz,              -57.29, dBm,
                9910,Hz,              -57.32, dBm,
                9991,Hz,              -57.33, dBm,
               10072,Hz,              -57.32, dBm,
               10153,Hz,              -57.30, dBm,
               10234,Hz,              -57.31, dBm,
               10315,Hz,              -57.34, dBm,
               10396,Hz,              -57.38, dBm,
               10477,Hz,              -57.44, dBm,
               10558,Hz,              -57.52, dBm,
               10639,Hz,              -57.59, dBm,
               10720,Hz,              -57.64, dBm,
               10801,Hz,              -57.65, dBm,
               10882,Hz,              -57.64, dBm,
               10963,Hz,              -57.59, dBm,
               11044,Hz,              -57.51, dBm,
               11125,Hz,              -57.39, dBm,
               11206,Hz,              -57.23, dBm,
               11287,Hz,              -57.02, dBm,
               11368,Hz,              -56.79, dBm,
               11449,Hz,              -56.52, dBm,
               11530,Hz,              -56.25, dBm,
               11611,Hz,              -55.99, dBm,
               11692,Hz,              -55.77, dBm,
               11773,Hz,              -55.58, dBm,
               11854,Hz,              -55.44, dBm,
               11935,Hz,              -55.33, dBm,
               12016,Hz,              -55.26, dBm,
               12097,Hz,              -55.23, dBm,
               12178,Hz,              -55.23, dBm,
               12259,Hz,              -55.27, dBm,
               12340,Hz,              -55.35, dBm,
               12421,Hz,              -55.47, dBm,
               12502,Hz,              -55.63, dBm,
               12583,Hz,              -55.80, dBm,
               12664,Hz,              -55.98, dBm,
               12745,Hz,              -56.12, dBm,
               12826,Hz,              -56.19, dBm,
               12907,Hz,              -56.15, dBm,
               12988,Hz,              -55.93, dBm,
               13069,Hz,              -55.51, dBm,
               13150,Hz,              -54.87, dBm,
               13231,Hz,              -54.05, dBm,
               13312,Hz,              -53.05, dBm,
               13393,Hz,              -51.92, dBm,
               13474,Hz,              -50.70, dBm,
               13555,Hz,              -49.43, dBm,
               13636,Hz,              -48.16, dBm,
               13717,Hz,              -46.93, dBm,
               13798,Hz,              -45.73, dBm,
               13879,Hz,              -44.61, dBm,
               13960,Hz,              -43.56, dBm,
               14041,Hz,              -42.61, dBm,
               14122,Hz,              -41.74, dBm,
               14203,Hz,              -40.95, dBm,
               14284,Hz,              -40.25, dBm,
               14365,Hz,              -39.65, dBm,
               14446,Hz,              -39.13, dBm,
               14527,Hz,              -38.71, dBm,
               14608,Hz,              -38.37, dBm,
               14689,Hz,              -38.12, dBm,
               14770,Hz,              -37.95, dBm,
               14851,Hz,              -37.88, dBm,
               14932,Hz,              -37.90, dBm,
               15013,Hz,              -38.00, dBm,
               15094,Hz,              -38.20, dBm,
               15175,Hz,              -38.48, dBm,
               15256,Hz,              -38.85, dBm,
               15337,Hz,              -39.29, dBm,
               15418,Hz,              -39.82, dBm,
               15499,Hz,              -40.43, dBm,
               15580,Hz,              -41.14, dBm,
               15661,Hz,              -41.93, dBm,
               15742,Hz,              -42.80, dBm,
               15823,Hz,              -43.76, dBm,
               15904,Hz,              -44.80, dBm,
               15985,Hz,              -45.94, dBm,
               16066,Hz,              -47.16, dBm,
               16147,Hz,              -48.44, dBm,
               16228,Hz,              -49.78, dBm,
               16309,Hz,              -51.16, dBm,
               16390,Hz,              -52.55, dBm,
               16471,Hz,              -53.93, dBm,
               16552,Hz,              -55.25, dBm,
               16633,Hz,              -56.49, dBm,
               16714,Hz,              -57.58, dBm,
               16795,Hz,              -58.50, dBm,
               16876,Hz,              -59.23, dBm,
               16957,Hz,              -59.82, dBm,
               17038,Hz,              -60.24, dBm,
               17119,Hz,              -60.52, dBm,
               17200,Hz,              -60.68, dBm,
               17281,Hz,              -60.78, dBm,
               17362,Hz,              -60.86, dBm,
               17443,Hz,              -60.94, dBm,
               17524,Hz,              -61.01, dBm,
               17605,Hz,              -61.09, dBm,
               17686,Hz,              -61.16, dBm,
               17767,Hz,              -61.20, dBm,
               17848,Hz,              -61.24, dBm,
               17929,Hz,              -61.26, dBm,
               18010,Hz,              -61.27, dBm,
               18091,Hz,              -61.28, dBm,
               18172,Hz,              -61.32, dBm,
               18253,Hz,              -61.37, dBm,
               18334,Hz,              -61.44, dBm,
               18415,Hz,              -61.50, dBm,
               18496,Hz,              -61.57, dBm,
               18577,Hz,              -61.64, dBm,
               18658,Hz,              -61.69, dBm,
               18739,Hz,              -61.70, dBm,
               18820,Hz,              -61.70, dBm,
               18901,Hz,              -61.67, dBm,
               18982,Hz,              -61.65, dBm,
               19063,Hz,              -61.63, dBm,
               19144,Hz,              -61.61, dBm,
               19225,Hz,              -61.58, dBm,
               19306,Hz,              -61.57, dBm,
               19387,Hz,              -61.57, dBm,
               19468,Hz,              -61.60, dBm,
               19549,Hz,              -61.67, dBm,
               19630,Hz,              -61.74, dBm,
               19711,Hz,              -61.82, dBm,
               19792,Hz,              -61.89, dBm,
               19873,Hz,              -61.97, dBm,
               19954,Hz,              -62.02, dBm,
               20035,Hz,              -62.05, dBm,
               20116,Hz,              -62.06, dBm,
               20197,Hz,              -62.07, dBm,
               20278,Hz,              -62.10, dBm,
               20359,Hz,              -62.14, dBm,
               20440,Hz,              -62.20, dBm,
               20521,Hz,              -62.29, dBm,
               20602,Hz,              -62.38, dBm,
               20683,Hz,              -62.48, dBm,
               20764,Hz,              -62.56, dBm,
               20845,Hz,              -62.66, dBm,
               20926,Hz,              -62.77, dBm,
               21007,Hz,              -62.89, dBm,
               21088,Hz,              -63.00, dBm,
               21169,Hz,              -63.08, dBm,
               21250,Hz,              -63.14, dBm,
               21331,Hz,              -63.17, dBm,
               21412,Hz,              -63.18, dBm,
               21493,Hz,              -63.16, dBm,
               21574,Hz,              -63.11, dBm,
               21655,Hz,              -63.05, dBm,
               21736,Hz,              -62.97, dBm,
               21817,Hz,              -62.89, dBm,
               21898,Hz,              -62.83, dBm,
               21979,Hz,              -62.77, dBm,
               22060,Hz,              -62.73, dBm,
               22141,Hz,              -62.69, dBm,
               22222,Hz,              -62.67, dBm,
               22303,Hz,              -62.66, dBm,
               22384,Hz,              -62.68, dBm,
               22465,Hz,              -62.74, dBm,
               22546,Hz,              -62.82, dBm,
               22627,Hz,              -62.92, dBm,
               22708,Hz,              -63.04, dBm,
               22789,Hz,              -63.17, dBm,
               22870,Hz,              -63.29, dBm,
               22951,Hz,              -63.38, dBm,
               23032,Hz,              -63.42, dBm,
               23113,Hz,              -63.42, dBm,
               23194,Hz,              -63.36, dBm,
               23275,Hz,              -63.24, dBm,
               23356,Hz,              -63.09, dBm,
               23437,Hz,              -62.92, dBm,
               23518,Hz,              -62.73, dBm,
               23599,Hz,              -62.52, dBm,
               23680,Hz,              -62.29, dBm,
               23761,Hz,              -62.06, dBm,
               23842,Hz,              -61.84, dBm,
               23923,Hz,              -61.66, dBm,
               24004,Hz,              -61.52, dBm,
               24085,Hz,              -61.44, dBm,
               24166,Hz,              -61.41, dBm,
               24247,Hz,              -61.42, dBm,
               24328,Hz,              -61.46, dBm,
               24409,Hz,              -61.53, dBm,
               24490,Hz,              -61.61, dBm,
               24571,Hz,              -61.74, dBm,
               24652,Hz,              -61.90, dBm,
               24733,Hz,              -62.08, dBm,
               24814,Hz,              -62.27, dBm,
               24895,Hz,              -62.47, dBm,
               24976,Hz,              -62.67, dBm,
               25057,Hz,              -62.86, dBm,
               25138,Hz,              -63.07, dBm,
               25219,Hz,              -63.27, dBm,
               25300,Hz,              -63.45, dBm,
               25381,Hz,              -63.61, dBm,
               25462,Hz,              -63.75, dBm,
               25543,Hz,              -63.87, dBm,
               25624,Hz,              -63.97, dBm,
               25705,Hz,              -64.06, dBm,
               25786,Hz,              -64.11, dBm,
               25867,Hz,              -64.13, dBm,
               25948,Hz,              -64.14, dBm,
               26029,Hz,              -64.12, dBm,
               26110,Hz,              -64.09, dBm,
               26191,Hz,              -64.06, dBm,
               26272,Hz,              -64.03, dBm,
               26353,Hz,              -64.00, dBm,
               26434,Hz,              -63.97, dBm,
               26515,Hz,              -63.95, dBm,
               26596,Hz,              -63.94, dBm,
               26677,Hz,              -63.94, dBm,
               26758,Hz,              -63.95, dBm,
               26839,Hz,              -63.94, dBm,
               26920,Hz,              -63.93, dBm,
               27001,Hz,              -63.92, dBm,
               27082,Hz,              -63.93, dBm,
               27163,Hz,              -63.96, dBm,
               27244,Hz,              -64.00, dBm,
               27325,Hz,              -64.05, dBm,
               27406,Hz,              -64.12, dBm,
               27487,Hz,              -64.19, dBm,
               27568,Hz,              -64.21, dBm,
               27649,Hz,              -64.19, dBm,
               27730,Hz,              -64.12, dBm,
               27811,Hz,              -64.01, dBm,
               27892,Hz,              -63.87, dBm,
               27973,Hz,              -63.65, dBm,
               28054,Hz,              -63.29, dBm,
               28135,Hz,              -62.78, dBm,
               28216,Hz,              -62.12, dBm,
               28297,Hz,              -61.30, dBm,
               28378,Hz,              -60.38, dBm,
               28459,Hz,              -59.39, dBm,
               28540,Hz,              -58.37, dBm,
               28621,Hz,              -57.34, dBm,
               28702,Hz,              -56.32, dBm,
               28783,Hz,              -55.32, dBm,
               28864,Hz,              -54.37, dBm,
               28945,Hz,              -53.48, dBm,
               29026,Hz,              -52.65, dBm,
               29107,Hz,              -51.91, dBm,
               29188,Hz,              -51.27, dBm,
               29269,Hz,              -50.71, dBm,
               29350,Hz,              -50.24, dBm,
               29431,Hz,              -49.87, dBm,
               29512,Hz,              -49.58, dBm,
               29593,Hz,              -49.39, dBm,
               29674,Hz,              -49.30, dBm,
               29755,Hz,              -49.30, dBm,
               29836,Hz,              -49.40, dBm,
               29917,Hz,              -49.58, dBm,
               29998,Hz,              -49.84, dBm,
               30079,Hz,              -50.17, dBm,
               30160,Hz,              -50.57, dBm,
               30241,Hz,              -51.05, dBm,
               30322,Hz,              -51.60, dBm,
               30403,Hz,              -52.23, dBm,
               30484,Hz,              -52.93, dBm,
               30565,Hz,              -53.69, dBm,
               30646,Hz,              -54.52, dBm,
               30727,Hz,              -55.41, dBm,
               30808,Hz,              -56.35, dBm,
               30889,Hz,              -57.33, dBm,
               30970,Hz,              -58.32, dBm,
               31051,Hz,              -59.31, dBm,
               31132,Hz,              -60.29, dBm,
               31213,Hz,              -61.20, dBm,
               31294,Hz,              -62.03, dBm,
               31375,Hz,              -62.78, dBm,
               31456,Hz,              -63.44, dBm,
               31537,Hz,              -64.01, dBm,
               31618,Hz,              -64.47, dBm,
               31699,Hz,              -64.83, dBm,
               31780,Hz,              -65.11, dBm,
               31861,Hz,              -65.33, dBm,
               31942,Hz,              -65.46, dBm,
               32023,Hz,              -65.55, dBm,
               32104,Hz,              -65.61, dBm,
               32185,Hz,              -65.67, dBm,
               32266,Hz,              -65.71, dBm,
               32347,Hz,              -65.73, dBm,
               32428,Hz,              -65.72, dBm,
               32509,Hz,              -65.70, dBm,
               32590,Hz,              -65.67, dBm,
               32671,Hz,              -65.66, dBm,
               32752,Hz,              -65.65, dBm,
               32833,Hz,              -65.66, dBm,
               32914,Hz,              -65.70, dBm,
               32995,Hz,              -65.75, dBm,
               33076,Hz,              -65.81, dBm,
               33157,Hz,              -65.87, dBm,
               33238,Hz,              -65.92, dBm,
               33319,Hz,              -65.98, dBm,
               33400,Hz,              -66.02, dBm,
               33481,Hz,              -66.05, dBm,
               33562,Hz,              -66.08, dBm,
               33643,Hz,              -66.12, dBm,
               33724,Hz,              -66.16, dBm,
               33805,Hz,              -66.18, dBm,
               33886,Hz,              -66.18, dBm,
               33967,Hz,              -66.15, dBm,
               34048,Hz,              -66.11, dBm,
               34129,Hz,              -66.09, dBm,
               34210,Hz,              -66.07, dBm,
               34291,Hz,              -66.05, dBm,
               34372,Hz,              -66.04, dBm,
               34453,Hz,              -66.04, dBm,
               34534,Hz,              -66.05, dBm,
               34615,Hz,              -66.08, dBm,
               34696,Hz,              -66.11, dBm,
               34777,Hz,              -66.15, dBm,
               34858,Hz,              -66.19, dBm,
               34939,Hz,              -66.25, dBm,
               35020,Hz,              -66.33, dBm,
               35101,Hz,              -66.43, dBm,
               35182,Hz,              -66.52, dBm,
               35263,Hz,              -66.57, dBm,
               35344,Hz,              -66.58, dBm,
               35425,Hz,              -66.54, dBm,
               35506,Hz,              -66.45, dBm,
               35587,Hz,              -66.32, dBm,
               35668,Hz,              -66.14, dBm,
               35749,Hz,              -65.94, dBm,
               35830,Hz,              -65.72, dBm,
               35911,Hz,              -65.48, dBm,
               35992,Hz,              -65.24, dBm,
               36073,Hz,              -65.01, dBm,
               36154,Hz,              -64.83, dBm,
               36235,Hz,              -64.68, dBm,
               36316,Hz,              -64.59, dBm,
               36397,Hz,              -64.55, dBm,
               36478,Hz,              -64.58, dBm,
               36559,Hz,              -64.65, dBm,
               36640,Hz,              -64.77, dBm,
               36721,Hz,              -64.93, dBm,
               36802,Hz,              -65.10, dBm,
               36883,Hz,              -65.29, dBm,
               36964,Hz,              -65.49, dBm,
               37045,Hz,              -65.71, dBm,
               37126,Hz,              -65.91, dBm,
               37207,Hz,              -66.12, dBm,
               37288,Hz,              -66.31, dBm,
               37369,Hz,              -66.49, dBm,
               37450,Hz,              -66.66, dBm,
               37531,Hz,              -66.84, dBm,
               37612,Hz,              -67.01, dBm,
               37693,Hz,              -67.17, dBm,
               37774,Hz,              -67.31, dBm,
               37855,Hz,              -67.41, dBm,
               37936,Hz,              -67.46, dBm,
               38017,Hz,              -67.46, dBm,
               38098,Hz,              -67.42, dBm,
               38179,Hz,              -67.37, dBm,
               38260,Hz,              -67.30, dBm,
               38341,Hz,              -67.23, dBm,
               38422,Hz,              -67.16, dBm,
               38503,Hz,              -67.08, dBm,
               38584,Hz,              -67.02, dBm,
               38665,Hz,              -66.99, dBm,
               38746,Hz,              -66.96, dBm,
               38827,Hz,              -66.97, dBm,
               38908,Hz,              -67.00, dBm,
               38989,Hz,              -67.04, dBm,
               39070,Hz,              -67.09, dBm,
               39151,Hz,              -67.14, dBm,
               39232,Hz,              -67.17, dBm,
               39313,Hz,              -67.20, dBm,
               39394,Hz,              -67.24, dBm,
               39475,Hz,              -67.26, dBm,
               39556,Hz,              -67.26, dBm,
               39637,Hz,              -67.25, dBm,
               39718,Hz,              -67.23, dBm,
               39799,Hz,              -67.20, dBm,
               39880,Hz,              -67.17, dBm,
               39961,Hz,              -67.14, dBm,
               40042,Hz,              -67.12, dBm,
               40123,Hz,              -67.11, dBm,
               40204,Hz,              -67.10, dBm,
               40285,Hz,              -67.11, dBm,
               40366,Hz,              -67.11, dBm,
               40447,Hz,              -67.10, dBm,
               40528,Hz,              -67.09, dBm,
               40609,Hz,              -67.07, dBm,
               40690,Hz,              -67.05, dBm,
               40771,Hz,              -67.05, dBm,
               40852,Hz,              -67.04, dBm,
               40933,Hz,              -67.03, dBm,
               41014,Hz,              -67.03, dBm,
               41095,Hz,              -67.03, dBm,
               41176,Hz,              -67.04, dBm,
               41257,Hz,              -67.08, dBm,
               41338,Hz,              -67.13, dBm,
               41419,Hz,              -67.21, dBm,
               41500,Hz,              -67.32, dBm,
               41581,Hz,              -67.46, dBm,
               41662,Hz,              -67.60, dBm,
               41743,Hz,              -67.72, dBm,
               41824,Hz,              -67.82, dBm,
               41905,Hz,              -67.90, dBm,
               41986,Hz,              -67.97, dBm,
               42067,Hz,              -68.03, dBm,
               42148,Hz,              -68.06, dBm,
               42229,Hz,              -68.04, dBm,
               42310,Hz,              -67.96, dBm,
               42391,Hz,              -67.77, dBm,
               42472,Hz,              -67.43, dBm,
               42553,Hz,              -66.92, dBm,
               42634,Hz,              -66.26, dBm,
               42715,Hz,              -65.41, dBm,
               42796,Hz,              -64.42, dBm,
               42877,Hz,              -63.28, dBm,
               42958,Hz,              -61.99, dBm,
               43039,Hz,              -60.60, dBm,
               43120,Hz,              -59.15, dBm,
               43201,Hz,              -57.67, dBm,
               43282,Hz,              -56.18, dBm,
               43363,Hz,              -54.72, dBm,
               43444,Hz,              -53.32, dBm,
               43525,Hz,              -51.98, dBm,
               43606,Hz,              -50.74, dBm,
               43687,Hz,              -49.58, dBm,
               43768,Hz,              -48.52, dBm,
               43849,Hz,              -47.56, dBm,
               43930,Hz,              -46.70, dBm,
               44011,Hz,              -45.95, dBm,
               44092,Hz,              -45.31, dBm,
               44173,Hz,              -44.78, dBm,
               44254,Hz,              -44.36, dBm,
               44335,Hz,              -44.05, dBm,
               44416,Hz,              -43.83, dBm,
               44497,Hz,              -43.70, dBm,
               44578,Hz,              -43.65, dBm,
               44659,Hz,              -43.68, dBm,
               44740,Hz,              -43.77, dBm,
               44821,Hz,              -43.92, dBm,
               44902,Hz,              -44.14, dBm,
               44983,Hz,              -44.44, dBm,
               45064,Hz,              -44.81, dBm,
               45145,Hz,              -45.26, dBm,
               45226,Hz,              -45.79, dBm,
               45307,Hz,              -46.41, dBm,
               45388,Hz,              -47.13, dBm,
               45469,Hz,              -47.94, dBm,
               45550,Hz,              -48.86, dBm,
               45631,Hz,              -49.88, dBm,
               45712,Hz,              -50.99, dBm,
               45793,Hz,              -52.21, dBm,
               45874,Hz,              -53.52, dBm,
               45955,Hz,              -54.92, dBm,
               46036,Hz,              -56.37, dBm,
               46117,Hz,              -57.87, dBm,
               46198,Hz,              -59.41, dBm,
               46279,Hz,              -60.97, dBm,
               46360,Hz,              -62.51, dBm,
               46441,Hz,              -64.00, dBm,
               46522,Hz,              -65.38, dBm,
               46603,Hz,              -66.59, dBm,
               46684,Hz,              -67.58, dBm,
               46765,Hz,              -68.30, dBm,
               46846,Hz,              -68.80, dBm,
               46927,Hz,              -69.15, dBm,
               47008,Hz,              -69.37, dBm,
               47089,Hz,              -69.50, dBm,
               47170,Hz,              -69.52, dBm,
               47251,Hz,              -69.44, dBm,
               47332,Hz,              -69.29, dBm,
               47413,Hz,              -69.13, dBm,
               47494,Hz,              -68.98, dBm,
               47575,Hz,              -68.84, dBm,
               47656,Hz,              -68.69, dBm,
               47737,Hz,              -68.55, dBm,
