Trace1,
Freq,,Amp,,
                1000,Hz,              -16.88, dBm,
                1081,Hz,              -17.56, dBm,
                1162,Hz,              -18.40, dBm,
                1243,Hz,              -19.42, dBm,
                1324,Hz,              -20.64, dBm,
                1405,Hz,              -22.07, dBm,
                1486,Hz,              -23.73, dBm,
                1567,Hz,              -25.60, dBm,
                1648,Hz,              -27.68, dBm,
                1729,Hz,              -29.98, dBm,
                1810,Hz,              -32.44, dBm,
                1891,Hz,              -35.01, dBm,
                1972,Hz,              -37.65, dBm,
                2053,Hz,              -40.25, dBm,
                2134,Hz,              -42.72, dBm,
                2215,Hz,              -44.99, dBm,
                2296,Hz,              -46.89, dBm,
                2377,Hz,              -48.39, dBm,
                2458,Hz,              -49.49, dBm,
                2539,Hz,              -50.27, dBm,
                2620,Hz,              -50.73, dBm,
                2701,Hz,              -50.93, dBm,
                2782,Hz,              -51.01, dBm,
                2863,Hz,              -51.03, dBm,
                2944,Hz,              -51.02, dBm,
                3025,Hz,              -51.03, dBm,
                3106,Hz,              -51.06, dBm,
                3187,Hz,              -51.12, dBm,
                3268,Hz,              -51.19, dBm,
                3349,Hz,              -51.26, dBm,
                3430,Hz,              -51.34, dBm,
                3511,Hz,              -51.42, dBm,
                3592,Hz,              -51.50, dBm,
                3673,Hz,              -51.59, dBm,
                3754,Hz,              -51.68, dBm,
                3835,Hz,              -51.78, dBm,
                3916,Hz,              -51.86, dBm,
                3997,Hz,              -51.91, dBm,
                4078,Hz,              -51.89, dBm,
                4159,Hz,              -51.80, dBm,
                4240,Hz,              -51.64, dBm,
                4321,Hz,              -51.42, dBm,
                4402,Hz,              -51.21, dBm,
                4483,Hz,              -51.04, dBm,
                4564,Hz,              -50.94, dBm,
                4645,Hz,              -50.89, dBm,
                4726,Hz,              -50.88, dBm,
                4807,Hz,              -50.88, dBm,
                4888,Hz,              -50.91, dBm,
                4969,Hz,              -50.98, dBm,
                5050,Hz,              -51.08, dBm,
                5131,Hz,              -51.18, dBm,
                5212,Hz,              -51.28, dBm,
                5293,Hz,              -51.38, dBm,
                5374,Hz,              -51.44, dBm,
                5455,Hz,              -51.43, dBm,
                5536,Hz,              -51.40, dBm,
                5617,Hz,              -51.32, dBm,
                5698,Hz,              -51.24, dBm,
                5779,Hz,              -51.18, dBm,
                5860,Hz,              -51.14, dBm,
                5941,Hz,              -51.13, dBm,
                6022,Hz,              -51.15, dBm,
                6103,Hz,              -51.20, dBm,
                6184,Hz,              -51.28, dBm,
                6265,Hz,              -51.39, dBm,
                6346,Hz,              -51.54, dBm,
                6427,Hz,              -51.70, dBm,
                6508,Hz,              -51.85, dBm,
                6589,Hz,              -52.02, dBm,
                6670,Hz,              -52.21, dBm,
                6751,Hz,              -52.42, dBm,
                6832,Hz,              -52.60, dBm,
                6913,Hz,              -52.74, dBm,
                6994,Hz,              -52.82, dBm,
                7075,Hz,              -52.86, dBm,
                7156,Hz,              -52.87, dBm,
                7237,Hz,              -52.87, dBm,
                7318,Hz,              -52.87, dBm,
                7399,Hz,              -52.87, dBm,
                7480,Hz,              -52.88, dBm,
                7561,Hz,              -52.88, dBm,
                7642,Hz,              -52.89, dBm,
                7723,Hz,              -52.90, dBm,
                7804,Hz,              -52.93, dBm,
                7885,Hz,              -52.98, dBm,
                7966,Hz,              -53.06, dBm,
                8047,Hz,              -53.17, dBm,
                8128,Hz,              -53.28, dBm,
                8209,Hz,              -53.38, dBm,
                8290,Hz,              -53.45, dBm,
                8371,Hz,              -53.50, dBm,
                8452,Hz,              -53.53, dBm,
                8533,Hz,              -53.56, dBm,
                8614,Hz,              -53.58, dBm,
                8695,Hz,              -53.55, dBm,
                8776,Hz,              -53.48, dBm,
                8857,Hz,              -53.37, dBm,
                8938,Hz,              -53.24, dBm,
                9019,Hz,              -53.08, dBm,
                9100,Hz,              -52.91, dBm,
                9181,Hz,              -52.75, dBm,
                9262,Hz,              -52.65, dBm,
                9343,Hz,              -52.59, dBm,
                9424,Hz,              -52.56, dBm,
                9505,Hz,              -52.55, dBm,
                9586,Hz,              -52.56, dBm,
                9667,Hz,              -52.58, dBm,
                9748,Hz,              -52.64, dBm,
                9829,Hz,              -52.73, dBm,
                9910,Hz,              -52.85, dBm,
                9991,Hz,              -53.01, dBm,
               10072,Hz,              -53.20, dBm,
               10153,Hz,              -53.38, dBm,
               10234,Hz,              -53.51, dBm,
               10315,Hz,              -53.60, dBm,
               10396,Hz,              -53.66, dBm,
               10477,Hz,              -53.71, dBm,
               10558,Hz,              -53.74, dBm,
               10639,Hz,              -53.78, dBm,
               10720,Hz,              -53.83, dBm,
               10801,Hz,              -53.88, dBm,
               10882,Hz,              -53.91, dBm,
               10963,Hz,              -53.93, dBm,
               11044,Hz,              -53.94, dBm,
               11125,Hz,              -53.95, dBm,
               11206,Hz,              -53.96, dBm,
               11287,Hz,              -53.96, dBm,
               11368,Hz,              -53.96, dBm,
               11449,Hz,              -53.94, dBm,
               11530,Hz,              -53.87, dBm,
               11611,Hz,              -53.76, dBm,
               11692,Hz,              -53.62, dBm,
               11773,Hz,              -53.45, dBm,
               11854,Hz,              -53.31, dBm,
               11935,Hz,              -53.19, dBm,
               12016,Hz,              -53.12, dBm,
               12097,Hz,              -53.11, dBm,
               12178,Hz,              -53.16, dBm,
               12259,Hz,              -53.26, dBm,
               12340,Hz,              -53.39, dBm,
               12421,Hz,              -53.54, dBm,
               12502,Hz,              -53.71, dBm,
               12583,Hz,              -53.90, dBm,
               12664,Hz,              -54.10, dBm,
               12745,Hz,              -54.29, dBm,
               12826,Hz,              -54.46, dBm,
               12907,Hz,              -54.60, dBm,
               12988,Hz,              -54.64, dBm,
               13069,Hz,              -54.60, dBm,
               13150,Hz,              -54.52, dBm,
               13231,Hz,              -54.43, dBm,
               13312,Hz,              -54.33, dBm,
               13393,Hz,              -54.25, dBm,
               13474,Hz,              -54.17, dBm,
               13555,Hz,              -54.09, dBm,
               13636,Hz,              -54.01, dBm,
               13717,Hz,              -53.94, dBm,
               13798,Hz,              -53.89, dBm,
               13879,Hz,              -53.91, dBm,
               13960,Hz,              -54.00, dBm,
               14041,Hz,              -54.13, dBm,
               14122,Hz,              -54.26, dBm,
               14203,Hz,              -54.41, dBm,
               14284,Hz,              -54.59, dBm,
               14365,Hz,              -54.77, dBm,
               14446,Hz,              -54.94, dBm,
               14527,Hz,              -55.07, dBm,
               14608,Hz,              -55.16, dBm,
               14689,Hz,              -55.20, dBm,
               14770,Hz,              -55.18, dBm,
               14851,Hz,              -55.11, dBm,
               14932,Hz,              -55.01, dBm,
               15013,Hz,              -54.92, dBm,
               15094,Hz,              -54.86, dBm,
               15175,Hz,              -54.83, dBm,
               15256,Hz,              -54.81, dBm,
               15337,Hz,              -54.78, dBm,
               15418,Hz,              -54.73, dBm,
               15499,Hz,              -54.69, dBm,
               15580,Hz,              -54.63, dBm,
               15661,Hz,              -54.61, dBm,
               15742,Hz,              -54.64, dBm,
               15823,Hz,              -54.75, dBm,
               15904,Hz,              -54.89, dBm,
               15985,Hz,              -55.05, dBm,
               16066,Hz,              -55.21, dBm,
               16147,Hz,              -55.37, dBm,
               16228,Hz,              -55.50, dBm,
               16309,Hz,              -55.64, dBm,
               16390,Hz,              -55.76, dBm,
               16471,Hz,              -55.89, dBm,
               16552,Hz,              -56.01, dBm,
               16633,Hz,              -56.10, dBm,
               16714,Hz,              -56.16, dBm,
               16795,Hz,              -56.21, dBm,
               16876,Hz,              -56.25, dBm,
               16957,Hz,              -56.30, dBm,
               17038,Hz,              -56.36, dBm,
               17119,Hz,              -56.42, dBm,
               17200,Hz,              -56.46, dBm,
               17281,Hz,              -56.48, dBm,
               17362,Hz,              -56.45, dBm,
               17443,Hz,              -56.40, dBm,
               17524,Hz,              -56.28, dBm,
               17605,Hz,              -56.00, dBm,
               17686,Hz,              -55.52, dBm,
               17767,Hz,              -54.81, dBm,
               17848,Hz,              -53.84, dBm,
               17929,Hz,              -52.59, dBm,
               18010,Hz,              -51.12, dBm,
               18091,Hz,              -49.48, dBm,
               18172,Hz,              -47.73, dBm,
               18253,Hz,              -45.94, dBm,
               18334,Hz,              -44.14, dBm,
               18415,Hz,              -42.33, dBm,
               18496,Hz,              -40.58, dBm,
               18577,Hz,              -38.92, dBm,
               18658,Hz,              -37.36, dBm,
               18739,Hz,              -35.90, dBm,
               18820,Hz,              -34.53, dBm,
               18901,Hz,              -33.28, dBm,
               18982,Hz,              -32.13, dBm,
               19063,Hz,              -31.10, dBm,
               19144,Hz,              -30.19, dBm,
               19225,Hz,              -29.40, dBm,
               19306,Hz,              -28.74, dBm,
               19387,Hz,              -28.18, dBm,
               19468,Hz,              -27.72, dBm,
               19549,Hz,              -27.37, dBm,
               19630,Hz,              -27.12, dBm,
               19711,Hz,              -26.96, dBm,
               19792,Hz,              -26.89, dBm,
               19873,Hz,              -26.90, dBm,
               19954,Hz,              -27.00, dBm,
               20035,Hz,              -27.18, dBm,
               20116,Hz,              -27.46, dBm,
               20197,Hz,              -27.83, dBm,
               20278,Hz,              -28.30, dBm,
               20359,Hz,              -28.87, dBm,
               20440,Hz,              -29.54, dBm,
               20521,Hz,              -30.30, dBm,
               20602,Hz,              -31.15, dBm,
               20683,Hz,              -32.10, dBm,
               20764,Hz,              -33.12, dBm,
               20845,Hz,              -34.24, dBm,
               20926,Hz,              -35.45, dBm,
               21007,Hz,              -36.76, dBm,
               21088,Hz,              -38.15, dBm,
               21169,Hz,              -39.65, dBm,
               21250,Hz,              -41.24, dBm,
               21331,Hz,              -42.90, dBm,
               21412,Hz,              -44.60, dBm,
               21493,Hz,              -46.30, dBm,
               21574,Hz,              -48.03, dBm,
               21655,Hz,              -49.72, dBm,
               21736,Hz,              -51.34, dBm,
               21817,Hz,              -52.85, dBm,
               21898,Hz,              -54.20, dBm,
               21979,Hz,              -55.26, dBm,
               22060,Hz,              -56.01, dBm,
               22141,Hz,              -56.53, dBm,
               22222,Hz,              -56.90, dBm,
               22303,Hz,              -57.19, dBm,
               22384,Hz,              -57.38, dBm,
               22465,Hz,              -57.45, dBm,
               22546,Hz,              -57.47, dBm,
               22627,Hz,              -57.47, dBm,
               22708,Hz,              -57.48, dBm,
               22789,Hz,              -57.48, dBm,
               22870,Hz,              -57.47, dBm,
               22951,Hz,              -57.44, dBm,
               23032,Hz,              -57.39, dBm,
               23113,Hz,              -57.35, dBm,
               23194,Hz,              -57.33, dBm,
               23275,Hz,              -57.35, dBm,
               23356,Hz,              -57.40, dBm,
               23437,Hz,              -57.50, dBm,
               23518,Hz,              -57.62, dBm,
               23599,Hz,              -57.73, dBm,
               23680,Hz,              -57.83, dBm,
               23761,Hz,              -57.92, dBm,
               23842,Hz,              -57.99, dBm,
               23923,Hz,              -58.04, dBm,
               24004,Hz,              -58.07, dBm,
               24085,Hz,              -58.08, dBm,
               24166,Hz,              -58.06, dBm,
               24247,Hz,              -58.02, dBm,
               24328,Hz,              -57.96, dBm,
               24409,Hz,              -57.92, dBm,
               24490,Hz,              -57.89, dBm,
               24571,Hz,              -57.89, dBm,
               24652,Hz,              -57.93, dBm,
               24733,Hz,              -58.01, dBm,
               24814,Hz,              -58.14, dBm,
               24895,Hz,              -58.33, dBm,
               24976,Hz,              -58.54, dBm,
               25057,Hz,              -58.78, dBm,
               25138,Hz,              -59.01, dBm,
               25219,Hz,              -59.21, dBm,
               25300,Hz,              -59.36, dBm,
               25381,Hz,              -59.48, dBm,
