Trace1,
Freq,,Amp,,
                1000,Hz,              -16.91, dBm,
                1081,Hz,              -17.59, dBm,
                1162,Hz,              -18.43, dBm,
                1243,Hz,              -19.46, dBm,
                1324,Hz,              -20.67, dBm,
                1405,Hz,              -22.09, dBm,
                1486,Hz,              -23.74, dBm,
                1567,Hz,              -25.62, dBm,
                1648,Hz,              -27.72, dBm,
                1729,Hz,              -30.03, dBm,
                1810,Hz,              -32.46, dBm,
                1891,Hz,              -35.00, dBm,
                1972,Hz,              -37.58, dBm,
                2053,Hz,              -40.13, dBm,
                2134,Hz,              -42.54, dBm,
                2215,Hz,              -44.72, dBm,
                2296,Hz,              -46.56, dBm,
                2377,Hz,              -48.00, dBm,
                2458,Hz,              -49.02, dBm,
                2539,Hz,              -49.65, dBm,
                2620,Hz,              -49.97, dBm,
                2701,Hz,              -50.14, dBm,
                2782,Hz,              -50.25, dBm,
                2863,Hz,              -50.35, dBm,
                2944,Hz,              -50.40, dBm,
                3025,Hz,              -50.43, dBm,
                3106,Hz,              -50.44, dBm,
                3187,Hz,              -50.44, dBm,
                3268,Hz,              -50.45, dBm,
                3349,Hz,              -50.47, dBm,
                3430,Hz,              -50.49, dBm,
                3511,Hz,              -50.52, dBm,
                3592,Hz,              -50.57, dBm,
                3673,Hz,              -50.63, dBm,
                3754,Hz,              -50.70, dBm,
                3835,Hz,              -50.74, dBm,
                3916,Hz,              -50.76, dBm,
                3997,Hz,              -50.75, dBm,
                4078,Hz,              -50.72, dBm,
                4159,Hz,              -50.70, dBm,
                4240,Hz,              -50.68, dBm,
                4321,Hz,              -50.67, dBm,
                4402,Hz,              -50.65, dBm,
                4483,Hz,              -50.62, dBm,
                4564,Hz,              -50.57, dBm,
                4645,Hz,              -50.50, dBm,
                4726,Hz,              -50.43, dBm,
                4807,Hz,              -50.33, dBm,
                4888,Hz,              -50.24, dBm,
                4969,Hz,              -50.15, dBm,
                5050,Hz,              -50.10, dBm,
                5131,Hz,              -50.08, dBm,
                5212,Hz,              -50.06, dBm,
                5293,Hz,              -50.04, dBm,
