Trace1,
Freq,,Amp,,
                1000,Hz,               -9.45, dBm,
                1498,Hz,               -9.46, dBm,
                1996,Hz,               -9.46, dBm,
                2494,Hz,               -9.46, dBm,
                2992,Hz,               -9.46, dBm,
                3490,Hz,               -9.46, dBm,
                3988,Hz,               -9.46, dBm,
                4486,Hz,               -9.46, dBm,
                4984,Hz,               -9.47, dBm,
                5482,Hz,               -9.49, dBm,
                5980,Hz,               -9.60, dBm,
                6478,Hz,               -9.78, dBm,
                6976,Hz,              -10.12, dBm,
                7474,Hz,              -10.90, dBm,
                7972,Hz,              -11.80, dBm,
                8470,Hz,              -13.04, dBm,
                8968,Hz,              -17.94, dBm,
                9466,Hz,              -52.25, dBm,
                9964,Hz,              -52.13, dBm,
               10462,Hz,              -52.08, dBm,
               10960,Hz,              -52.13, dBm,
               11458,Hz,              -52.23, dBm,
               11956,Hz,              -52.47, dBm,
               12454,Hz,              -52.66, dBm,
               12952,Hz,              -52.76, dBm,
               13450,Hz,              -52.80, dBm,
               13948,Hz,              -52.76, dBm,
               14446,Hz,              -52.65, dBm,
               14944,Hz,              -52.50, dBm,
               15442,Hz,              -52.38, dBm,
               15940,Hz,              -52.27, dBm,
               16438,Hz,              -52.19, dBm,
               16936,Hz,              -52.19, dBm,
               17434,Hz,              -52.20, dBm,
               17932,Hz,              -52.28, dBm,
               18430,Hz,              -52.33, dBm,
               18928,Hz,              -52.32, dBm,
               19426,Hz,              -52.23, dBm,
               19924,Hz,              -52.14, dBm,
               20422,Hz,              -52.05, dBm,
               20920,Hz,              -52.08, dBm,
               21418,Hz,              -52.22, dBm,
               21916,Hz,              -52.46, dBm,
               22414,Hz,              -52.93, dBm,
               22912,Hz,              -53.40, dBm,
               23410,Hz,              -53.91, dBm,
               23908,Hz,              -54.67, dBm,
               24406,Hz,              -55.21, dBm,
               24904,Hz,              -55.64, dBm,
               25402,Hz,              -56.02, dBm,
               25900,Hz,              -56.27, dBm,
               26398,Hz,              -56.51, dBm,
               26896,Hz,              -56.66, dBm,
               27394,Hz,              -56.78, dBm,
               27892,Hz,              -56.96, dBm,
               28390,Hz,              -57.06, dBm,
               28888,Hz,              -57.05, dBm,
               29386,Hz,              -57.00, dBm,
               29884,Hz,              -57.00, dBm,
               30382,Hz,              -57.07, dBm,
               30880,Hz,              -57.28, dBm,
               31378,Hz,              -57.52, dBm,
               31876,Hz,              -57.75, dBm,
               32374,Hz,              -58.06, dBm,
               32872,Hz,              -58.29, dBm,
               33370,Hz,              -58.44, dBm,
               33868,Hz,              -58.60, dBm,
               34366,Hz,              -58.74, dBm,
               34864,Hz,              -58.85, dBm,
               35362,Hz,              -58.99, dBm,
               35860,Hz,              -59.03, dBm,
               36358,Hz,              -58.94, dBm,
               36856,Hz,              -58.76, dBm,
               37354,Hz,              -58.60, dBm,
               37852,Hz,              -58.42, dBm,
               38350,Hz,              -58.34, dBm,
               38848,Hz,              -58.43, dBm,
               39346,Hz,              -58.63, dBm,
               39844,Hz,              -59.01, dBm,
               40342,Hz,              -59.32, dBm,
               40840,Hz,              -59.58, dBm,
               41338,Hz,              -59.98, dBm,
               41836,Hz,              -60.32, dBm,
               42334,Hz,              -60.63, dBm,
               42832,Hz,              -61.09, dBm,
               43330,Hz,              -61.44, dBm,
               43828,Hz,              -61.69, dBm,
               44326,Hz,              -61.93, dBm,
               44824,Hz,              -62.02, dBm,
               45322,Hz,              -62.02, dBm,
               45820,Hz,              -61.99, dBm,
               46318,Hz,              -61.99, dBm,
               46816,Hz,              -62.01, dBm,
               47314,Hz,              -62.10, dBm,
               47812,Hz,              -62.20, dBm,
               48310,Hz,              -62.29, dBm,
               48808,Hz,              -62.43, dBm,
               49306,Hz,              -62.50, dBm,
               49804,Hz,              -62.51, dBm,
               50302,Hz,              -62.53, dBm,
               50800,Hz,              -62.58, dBm,
               51298,Hz,              -62.74, dBm,
               51796,Hz,              -62.89, dBm,
               52294,Hz,              -62.96, dBm,
               52792,Hz,              -63.04, dBm,
               53290,Hz,              -63.10, dBm,
               53788,Hz,              -63.15, dBm,
               54286,Hz,              -63.25, dBm,
               54784,Hz,              -63.31, dBm,
               55282,Hz,              -63.34, dBm,
               55780,Hz,              -63.35, dBm,
               56278,Hz,              -63.40, dBm,
               56776,Hz,              -63.46, dBm,
               57274,Hz,              -63.61, dBm,
               57772,Hz,              -63.76, dBm,
               58270,Hz,              -63.87, dBm,
               58768,Hz,              -64.01, dBm,
               59266,Hz,              -64.13, dBm,
               59764,Hz,              -64.24, dBm,
               60262,Hz,              -64.38, dBm,
               60760,Hz,              -64.45, dBm,
               61258,Hz,              -64.41, dBm,
               61756,Hz,              -64.34, dBm,
               62254,Hz,              -64.31, dBm,
               62752,Hz,              -64.29, dBm,
               63250,Hz,              -64.35, dBm,
               63748,Hz,              -64.49, dBm,
               64246,Hz,              -64.66, dBm,
               64744,Hz,              -64.92, dBm,
               65242,Hz,              -65.07, dBm,
               65740,Hz,              -65.12, dBm,
               66238,Hz,              -65.08, dBm,
               66736,Hz,              -64.99, dBm,
               67234,Hz,              -64.84, dBm,
               67732,Hz,              -64.60, dBm,
               68230,Hz,              -64.41, dBm,
               68728,Hz,              -64.24, dBm,
               69226,Hz,              -64.14, dBm,
               69724,Hz,              -64.19, dBm,
               70222,Hz,              -64.30, dBm,
