Trace1,
Freq,,Amp,,
                1000,Hz,               -9.49, dBm,
                1498,Hz,               -9.49, dBm,
                1996,Hz,               -9.49, dBm,
                2494,Hz,               -9.49, dBm,
                2992,Hz,               -9.49, dBm,
                3490,Hz,               -9.50, dBm,
                3988,Hz,               -9.50, dBm,
                4486,Hz,               -9.50, dBm,
                4984,Hz,               -9.51, dBm,
                5482,Hz,               -9.54, dBm,
                5980,Hz,               -9.65, dBm,
                6478,Hz,               -9.83, dBm,
                6976,Hz,              -10.17, dBm,
                7474,Hz,              -10.94, dBm,
                7972,Hz,              -11.83, dBm,
                8470,Hz,              -13.07, dBm,
                8968,Hz,              -17.99, dBm,
                9466,Hz,              -49.54, dBm,
                9964,Hz,              -49.65, dBm,
               10462,Hz,              -49.84, dBm,
               10960,Hz,              -49.94, dBm,
               11458,Hz,              -49.92, dBm,
               11956,Hz,              -49.78, dBm,
               12454,Hz,              -49.60, dBm,
               12952,Hz,              -49.41, dBm,
               13450,Hz,              -49.25, dBm,
               13948,Hz,              -49.24, dBm,
               14446,Hz,              -49.25, dBm,
               14944,Hz,              -49.27, dBm,
               15442,Hz,              -49.28, dBm,
               15940,Hz,              -49.25, dBm,
               16438,Hz,              -49.25, dBm,
               16936,Hz,              -49.30, dBm,
               17434,Hz,              -49.37, dBm,
               17932,Hz,              -49.56, dBm,
               18430,Hz,              -49.79, dBm,
               18928,Hz,              -50.04, dBm,
               19426,Hz,              -50.40, dBm,
               19924,Hz,              -50.60, dBm,
               20422,Hz,              -50.73, dBm,
               20920,Hz,              -50.88, dBm,
               21418,Hz,              -51.00, dBm,
               21916,Hz,              -51.10, dBm,
               22414,Hz,              -51.25, dBm,
               22912,Hz,              -51.40, dBm,
               23410,Hz,              -51.59, dBm,
               23908,Hz,              -51.85, dBm,
               24406,Hz,              -52.01, dBm,
               24904,Hz,              -52.07, dBm,
               25402,Hz,              -52.16, dBm,
               25900,Hz,              -52.19, dBm,
               26398,Hz,              -52.28, dBm,
               26896,Hz,              -52.42, dBm,
               27394,Hz,              -52.63, dBm,
               27892,Hz,              -53.02, dBm,
               28390,Hz,              -53.31, dBm,
               28888,Hz,              -53.50, dBm,
               29386,Hz,              -53.67, dBm,
               29884,Hz,              -53.80, dBm,
               30382,Hz,              -53.95, dBm,
               30880,Hz,              -54.30, dBm,
               31378,Hz,              -54.64, dBm,
               31876,Hz,              -54.94, dBm,
               32374,Hz,              -55.26, dBm,
               32872,Hz,              -55.45, dBm,
               33370,Hz,              -55.59, dBm,
               33868,Hz,              -55.80, dBm,
               34366,Hz,              -55.96, dBm,
               34864,Hz,              -56.11, dBm,
               35362,Hz,              -56.32, dBm,
               35860,Hz,              -56.46, dBm,
               36358,Hz,              -56.48, dBm,
               36856,Hz,              -56.40, dBm,
               37354,Hz,              -56.28, dBm,
               37852,Hz,              -56.09, dBm,
               38350,Hz,              -55.82, dBm,
               38848,Hz,              -55.65, dBm,
               39346,Hz,              -55.54, dBm,
               39844,Hz,              -55.58, dBm,
               40342,Hz,              -55.74, dBm,
               40840,Hz,              -55.98, dBm,
               41338,Hz,              -56.44, dBm,
               41836,Hz,              -56.90, dBm,
               42334,Hz,              -57.35, dBm,
               42832,Hz,              -57.98, dBm,
               43330,Hz,              -58.43, dBm,
               43828,Hz,              -58.73, dBm,
               44326,Hz,              -58.94, dBm,
               44824,Hz,              -58.94, dBm,
               45322,Hz,              -58.80, dBm,
               45820,Hz,              -58.63, dBm,
               46318,Hz,              -58.56, dBm,
               46816,Hz,              -58.56, dBm,
               47314,Hz,              -58.66, dBm,
               47812,Hz,              -58.78, dBm,
               48310,Hz,              -58.88, dBm,
               48808,Hz,              -59.03, dBm,
               49306,Hz,              -59.16, dBm,
               49804,Hz,              -59.24, dBm,
               50302,Hz,              -59.33, dBm,
               50800,Hz,              -59.39, dBm,
               51298,Hz,              -59.45, dBm,
               51796,Hz,              -59.52, dBm,
               52294,Hz,              -59.61, dBm,
               52792,Hz,              -59.81, dBm,
               53290,Hz,              -60.00, dBm,
               53788,Hz,              -60.16, dBm,
               54286,Hz,              -60.37, dBm,
               54784,Hz,              -60.53, dBm,
               55282,Hz,              -60.61, dBm,
               55780,Hz,              -60.65, dBm,
               56278,Hz,              -60.63, dBm,
               56776,Hz,              -60.59, dBm,
               57274,Hz,              -60.57, dBm,
               57772,Hz,              -60.60, dBm,
               58270,Hz,              -60.63, dBm,
               58768,Hz,              -60.74, dBm,
               59266,Hz,              -60.85, dBm,
               59764,Hz,              -60.87, dBm,
               60262,Hz,              -60.82, dBm,
               60760,Hz,              -60.76, dBm,
               61258,Hz,              -60.67, dBm,
               61756,Hz,              -60.63, dBm,
               62254,Hz,              -60.65, dBm,
               62752,Hz,              -60.67, dBm,
               63250,Hz,              -60.74, dBm,
               63748,Hz,              -60.80, dBm,
               64246,Hz,              -60.86, dBm,
               64744,Hz,              -61.01, dBm,
               65242,Hz,              -61.16, dBm,
               65740,Hz,              -61.28, dBm,
               66238,Hz,              -61.37, dBm,
               66736,Hz,              -61.37, dBm,
               67234,Hz,              -61.23, dBm,
               67732,Hz,              -61.01, dBm,
               68230,Hz,              -60.86, dBm,
               68728,Hz,              -60.76, dBm,
               69226,Hz,              -60.75, dBm,
               69724,Hz,              -60.83, dBm,
               70222,Hz,              -60.99, dBm,
               70720,Hz,              -61.31, dBm,
               71218,Hz,              -61.61, dBm,
               71716,Hz,              -61.86, dBm,
               72214,Hz,              -62.11, dBm,
               72712,Hz,              -62.21, dBm,
               73210,Hz,              -62.16, dBm,
               73708,Hz,              -62.06, dBm,
               74206,Hz,              -62.02, dBm,
               74704,Hz,              -62.04, dBm,
               75202,Hz,              -62.18, dBm,
               75700,Hz,              -62.39, dBm,
               76198,Hz,              -62.78, dBm,
               76696,Hz,              -63.13, dBm,
               77194,Hz,              -63.41, dBm,
               77692,Hz,              -63.68, dBm,
               78190,Hz,              -63.78, dBm,
               78688,Hz,              -63.77, dBm,
               79186,Hz,              -63.75, dBm,
               79684,Hz,              -63.78, dBm,
               80182,Hz,              -63.85, dBm,
               80680,Hz,              -64.05, dBm,
               81178,Hz,              -64.25, dBm,
               81676,Hz,              -64.43, dBm,
               82174,Hz,              -64.64, dBm,
               82672,Hz,              -64.74, dBm,
               83170,Hz,              -64.74, dBm,
               83668,Hz,              -64.67, dBm,
               84166,Hz,              -64.58, dBm,
               84664,Hz,              -64.41, dBm,
               85162,Hz,              -64.25, dBm,
               85660,Hz,              -64.17, dBm,
               86158,Hz,              -64.09, dBm,
               86656,Hz,              -64.01, dBm,
               87154,Hz,              -63.99, dBm,
               87652,Hz,              -63.95, dBm,
               88150,Hz,              -63.80, dBm,
               88648,Hz,              -63.54, dBm,
               89146,Hz,              -63.09, dBm,
               89644,Hz,              -62.41, dBm,
               90142,Hz,              -61.88, dBm,
               90640,Hz,              -61.29, dBm,
               91138,Hz,              -60.45, dBm,
               91636,Hz,              -59.80, dBm,
               92134,Hz,              -59.16, dBm,
               92632,Hz,              -58.51, dBm,
               93130,Hz,              -58.23, dBm,
               93628,Hz,              -58.22, dBm,
               94126,Hz,              -58.59, dBm,
               94624,Hz,              -59.16, dBm,
               95122,Hz,              -59.96, dBm,
               95620,Hz,              -61.28, dBm,
               96118,Hz,              -62.37, dBm,
               96616,Hz,              -63.29, dBm,
               97114,Hz,              -64.25, dBm,
               97612,Hz,              -64.72, dBm,
               98110,Hz,              -64.97, dBm,
               98608,Hz,              -65.25, dBm,
               99106,Hz,              -65.50, dBm,
               99604,Hz,              -65.78, dBm,
              100102,Hz,              -66.07, dBm,
              100600,Hz,              -66.18, dBm,
              101098,Hz,              -66.15, dBm,
              101596,Hz,              -66.10, dBm,
              102094,Hz,              -66.03, dBm,
              102592,Hz,              -65.96, dBm,
              103090,Hz,              -65.97, dBm,
              103588,Hz,              -66.02, dBm,
              104086,Hz,              -66.13, dBm,
              104584,Hz,              -66.13, dBm,
              105082,Hz,              -66.03, dBm,
              105580,Hz,              -65.89, dBm,
              106078,Hz,              -65.81, dBm,
              106576,Hz,              -65.76, dBm,
              107074,Hz,              -65.84, dBm,
              107572,Hz,              -66.02, dBm,
              108070,Hz,              -66.26, dBm,
              108568,Hz,              -66.63, dBm,
              109066,Hz,              -66.88, dBm,
              109564,Hz,              -66.99, dBm,
              110062,Hz,              -67.05, dBm,
              110560,Hz,              -67.09, dBm,
              111058,Hz,              -67.17, dBm,
              111556,Hz,              -67.45, dBm,
              112054,Hz,              -67.72, dBm,
              112552,Hz,              -67.93, dBm,
              113050,Hz,              -68.13, dBm,
              113548,Hz,              -68.19, dBm,
              114046,Hz,              -68.13, dBm,
              114544,Hz,              -67.95, dBm,
              115042,Hz,              -67.76, dBm,
              115540,Hz,              -67.56, dBm,
              116038,Hz,              -67.42, dBm,
              116536,Hz,              -67.42, dBm,
              117034,Hz,              -67.46, dBm,
              117532,Hz,              -67.58, dBm,
              118030,Hz,              -67.71, dBm,
              118528,Hz,              -67.81, dBm,
              119026,Hz,              -67.92, dBm,
              119524,Hz,              -68.01, dBm,
              120022,Hz,              -68.10, dBm,
              120520,Hz,              -68.27, dBm,
              121018,Hz,              -68.40, dBm,
              121516,Hz,              -68.44, dBm,
              122014,Hz,              -68.41, dBm,
              122512,Hz,              -68.34, dBm,
              123010,Hz,              -68.23, dBm,
              123508,Hz,              -68.13, dBm,
              124006,Hz,              -68.08, dBm,
              124504,Hz,              -68.07, dBm,
              125002,Hz,              -68.17, dBm,
              125500,Hz,              -68.30, dBm,
              125998,Hz,              -68.57, dBm,
              126496,Hz,              -68.81, dBm,
              126994,Hz,              -68.96, dBm,
              127492,Hz,              -69.08, dBm,
              127990,Hz,              -69.03, dBm,
              128488,Hz,              -68.86, dBm,
              128986,Hz,              -68.60, dBm,
              129484,Hz,              -68.44, dBm,
              129982,Hz,              -68.36, dBm,
              130480,Hz,              -68.41, dBm,
              130978,Hz,              -68.50, dBm,
              131476,Hz,              -68.54, dBm,
              131974,Hz,              -68.54, dBm,
              132472,Hz,              -68.53, dBm,
              132970,Hz,              -68.50, dBm,
              133468,Hz,              -68.55, dBm,
              133966,Hz,              -68.69, dBm,
              134464,Hz,              -68.88, dBm,
              134962,Hz,              -69.18, dBm,
              135460,Hz,              -69.40, dBm,
              135958,Hz,              -69.53, dBm,
              136456,Hz,              -69.55, dBm,
              136954,Hz,              -69.47, dBm,
              137452,Hz,              -69.35, dBm,
              137950,Hz,              -69.24, dBm,
              138448,Hz,              -69.25, dBm,
              138946,Hz,              -69.31, dBm,
              139444,Hz,              -69.44, dBm,
              139942,Hz,              -69.58, dBm,
              140440,Hz,              -69.63, dBm,
              140938,Hz,              -69.62, dBm,
              141436,Hz,              -69.59, dBm,
              141934,Hz,              -69.57, dBm,
              142432,Hz,              -69.68, dBm,
              142930,Hz,              -69.80, dBm,
              143428,Hz,              -69.90, dBm,
              143926,Hz,              -70.04, dBm,
              144424,Hz,              -70.11, dBm,
              144922,Hz,              -70.10, dBm,
              145420,Hz,              -70.08, dBm,
              145918,Hz,              -70.08, dBm,
