Trace1,
Freq,,Amp,,
                1000,Hz,              -18.65, dBm,
                1831,Hz,              -18.88, dBm,
                2662,Hz,              -24.21, dBm,
                3493,Hz,              -43.09, dBm,
                4324,Hz,              -54.19, dBm,
                5155,Hz,              -55.78, dBm,
                5986,Hz,              -56.48, dBm,
                6817,Hz,              -57.97, dBm,
                7648,Hz,              -59.23, dBm,
                8479,Hz,              -60.00, dBm,
                9310,Hz,              -62.08, dBm,
               10141,Hz,              -61.19, dBm,
               10972,Hz,              -57.96, dBm,
               11803,Hz,              -59.67, dBm,
               12634,Hz,              -63.55, dBm,
               13465,Hz,              -63.57, dBm,
               14296,Hz,              -64.00, dBm,
               15127,Hz,              -63.32, dBm,
               15958,Hz,              -64.16, dBm,
               16789,Hz,              -67.46, dBm,
               17620,Hz,              -67.10, dBm,
               18451,Hz,              -67.05, dBm,
               19282,Hz,              -66.66, dBm,
               20113,Hz,              -65.93, dBm,
               20944,Hz,              -63.80, dBm,
               21775,Hz,              -63.68, dBm,
               22606,Hz,              -66.53, dBm,
               23437,Hz,              -66.92, dBm,
               24268,Hz,              -67.65, dBm,
               25099,Hz,              -68.04, dBm,
               25930,Hz,              -67.85, dBm,
               26761,Hz,              -68.42, dBm,
               27592,Hz,              -68.70, dBm,
               28423,Hz,              -68.00, dBm,
               29254,Hz,              -68.73, dBm,
               30085,Hz,              -68.65, dBm,
               30916,Hz,              -66.74, dBm,
               31747,Hz,              -67.02, dBm,
               32578,Hz,              -69.10, dBm,
               33409,Hz,              -68.93, dBm,
               34240,Hz,              -68.93, dBm,
               35071,Hz,              -68.96, dBm,
               35902,Hz,              -70.47, dBm,
               36733,Hz,              -70.56, dBm,
               37564,Hz,              -69.26, dBm,
               38395,Hz,              -68.86, dBm,
               39226,Hz,              -69.30, dBm,
               40057,Hz,              -70.21, dBm,
               40888,Hz,              -66.95, dBm,
               41719,Hz,              -66.67, dBm,
               42550,Hz,              -68.80, dBm,
               43381,Hz,              -69.79, dBm,
               44212,Hz,              -69.47, dBm,
               45043,Hz,              -69.78, dBm,
               45874,Hz,              -70.56, dBm,
               46705,Hz,              -70.33, dBm,
               47536,Hz,              -70.03, dBm,
               48367,Hz,              -70.67, dBm,
               49198,Hz,              -71.01, dBm,
               50029,Hz,              -70.04, dBm,
               50860,Hz,              -68.96, dBm,
               51691,Hz,              -69.17, dBm,
               52522,Hz,              -70.59, dBm,
               53353,Hz,              -69.99, dBm,
               54184,Hz,              -69.50, dBm,
               55015,Hz,              -69.58, dBm,
               55846,Hz,              -69.57, dBm,
               56677,Hz,              -70.06, dBm,
               57508,Hz,              -69.19, dBm,
               58339,Hz,              -67.97, dBm,
               59170,Hz,              -67.99, dBm,
               60001,Hz,              -67.10, dBm,
               60832,Hz,              -64.75, dBm,
               61663,Hz,              -63.19, dBm,
               62494,Hz,              -61.14, dBm,
               63325,Hz,              -60.44, dBm,
               64156,Hz,              -64.33, dBm,
               64987,Hz,              -68.62, dBm,
               65818,Hz,              -71.93, dBm,
               66649,Hz,              -72.93, dBm,
               67480,Hz,              -73.83, dBm,
               68311,Hz,              -75.43, dBm,
               69142,Hz,              -75.36, dBm,
               69973,Hz,              -74.70, dBm,
               70804,Hz,              -73.64, dBm,
               71635,Hz,              -73.92, dBm,
               72466,Hz,              -74.12, dBm,
               73297,Hz,              -74.53, dBm,
               74128,Hz,              -74.52, dBm,
               74959,Hz,              -74.77, dBm,
               75790,Hz,              -74.25, dBm,
               76621,Hz,              -73.69, dBm,
               77452,Hz,              -74.00, dBm,
               78283,Hz,              -74.37, dBm,
               79114,Hz,              -73.05, dBm,
               79945,Hz,              -71.26, dBm,
               80776,Hz,              -69.52, dBm,
               81607,Hz,              -69.17, dBm,
               82438,Hz,              -70.20, dBm,
               83269,Hz,              -69.66, dBm,
               84100,Hz,              -69.17, dBm,
               84931,Hz,              -68.00, dBm,
               85762,Hz,              -65.92, dBm,
               86593,Hz,              -64.17, dBm,
               87424,Hz,              -61.80, dBm,
               88255,Hz,              -58.22, dBm,
               89086,Hz,              -59.19, dBm,
               89917,Hz,              -64.47, dBm,
               90748,Hz,              -68.13, dBm,
               91579,Hz,              -69.94, dBm,
               92410,Hz,              -71.55, dBm,
               93241,Hz,              -73.41, dBm,
               94072,Hz,              -73.99, dBm,
               94903,Hz,              -75.21, dBm,
               95734,Hz,              -76.25, dBm,
               96565,Hz,              -75.44, dBm,
               97396,Hz,              -76.53, dBm,
               98227,Hz,              -75.80, dBm,
               99058,Hz,              -75.11, dBm,
               99889,Hz,              -75.46, dBm,
              100720,Hz,              -75.95, dBm,
              101551,Hz,              -76.97, dBm,
              102382,Hz,              -77.48, dBm,
              103213,Hz,              -76.53, dBm,
              104044,Hz,              -75.80, dBm,
              104875,Hz,              -76.88, dBm,
              105706,Hz,              -76.65, dBm,
              106537,Hz,              -76.66, dBm,
              107368,Hz,              -77.69, dBm,
              108199,Hz,              -77.79, dBm,
              109030,Hz,              -77.39, dBm,
              109861,Hz,              -76.64, dBm,
              110692,Hz,              -76.01, dBm,
              111523,Hz,              -76.05, dBm,
              112354,Hz,              -77.26, dBm,
              113185,Hz,              -77.61, dBm,
              114016,Hz,              -77.34, dBm,
              114847,Hz,              -77.36, dBm,
              115678,Hz,              -77.62, dBm,
              116509,Hz,              -78.58, dBm,
              117340,Hz,              -78.29, dBm,
              118171,Hz,              -78.18, dBm,
              119002,Hz,              -77.59, dBm,
              119833,Hz,              -76.89, dBm,
              120664,Hz,              -76.28, dBm,
              121495,Hz,              -75.96, dBm,
              122326,Hz,              -77.68, dBm,
              123157,Hz,              -77.40, dBm,
              123988,Hz,              -77.54, dBm,
              124819,Hz,              -77.29, dBm,
              125650,Hz,              -78.08, dBm,
              126481,Hz,              -78.27, dBm,
              127312,Hz,              -77.66, dBm,
              128143,Hz,              -77.27, dBm,
              128974,Hz,              -75.84, dBm,
              129805,Hz,              -76.17, dBm,
              130636,Hz,              -76.16, dBm,
              131467,Hz,              -76.85, dBm,
              132298,Hz,              -76.99, dBm,
              133129,Hz,              -78.00, dBm,
              133960,Hz,              -77.00, dBm,
              134791,Hz,              -76.20, dBm,
              135622,Hz,              -77.36, dBm,
              136453,Hz,              -76.75, dBm,
              137284,Hz,              -77.02, dBm,
              138115,Hz,              -77.72, dBm,
              138946,Hz,              -78.62, dBm,
              139777,Hz,              -77.54, dBm,
              140608,Hz,              -77.06, dBm,
              141439,Hz,              -76.23, dBm,
              142270,Hz,              -77.77, dBm,
              143101,Hz,              -77.85, dBm,
              143932,Hz,              -77.73, dBm,
              144763,Hz,              -77.55, dBm,
              145594,Hz,              -78.47, dBm,
              146425,Hz,              -77.42, dBm,
              147256,Hz,              -77.57, dBm,
              148087,Hz,              -77.53, dBm,
              148918,Hz,              -76.65, dBm,
              149749,Hz,              -77.60, dBm,
              150580,Hz,              -77.83, dBm,
              151411,Hz,              -77.98, dBm,
              152242,Hz,              -77.09, dBm,
              153073,Hz,              -77.10, dBm,
              153904,Hz,              -77.26, dBm,
              154735,Hz,              -77.71, dBm,
              155566,Hz,              -77.54, dBm,
              156397,Hz,              -77.94, dBm,
              157228,Hz,              -77.14, dBm,
              158059,Hz,              -77.03, dBm,
              158890,Hz,              -77.18, dBm,
