Trace1,
Freq,,Amp,,
                1000,Hz,              -18.62, dBm,
                1831,Hz,              -18.85, dBm,
                2662,Hz,              -24.17, dBm,
                3493,Hz,              -42.96, dBm,
                4324,Hz,              -54.63, dBm,
                5155,Hz,              -56.31, dBm,
                5986,Hz,              -57.00, dBm,
                6817,Hz,              -57.17, dBm,
                7648,Hz,              -58.43, dBm,
                8479,Hz,              -59.69, dBm,
                9310,Hz,              -61.95, dBm,
               10141,Hz,              -60.87, dBm,
               10972,Hz,              -58.00, dBm,
               11803,Hz,              -59.94, dBm,
               12634,Hz,              -63.59, dBm,
               13465,Hz,              -64.62, dBm,
               14296,Hz,              -65.71, dBm,
               15127,Hz,              -66.38, dBm,
               15958,Hz,              -66.28, dBm,
               16789,Hz,              -66.32, dBm,
               17620,Hz,              -66.68, dBm,
               18451,Hz,              -66.70, dBm,
               19282,Hz,              -67.53, dBm,
               20113,Hz,              -67.28, dBm,
               20944,Hz,              -65.26, dBm,
               21775,Hz,              -65.49, dBm,
               22606,Hz,              -68.17, dBm,
               23437,Hz,              -68.91, dBm,
               24268,Hz,              -69.04, dBm,
               25099,Hz,              -69.21, dBm,
               25930,Hz,              -69.00, dBm,
               26761,Hz,              -69.71, dBm,
               27592,Hz,              -70.00, dBm,
               28423,Hz,              -69.86, dBm,
               29254,Hz,              -69.27, dBm,
               30085,Hz,              -69.45, dBm,
               30916,Hz,              -68.07, dBm,
               31747,Hz,              -68.55, dBm,
               32578,Hz,              -70.54, dBm,
               33409,Hz,              -70.85, dBm,
               34240,Hz,              -70.78, dBm,
               35071,Hz,              -70.39, dBm,
               35902,Hz,              -71.07, dBm,
               36733,Hz,              -71.15, dBm,
               37564,Hz,              -71.25, dBm,
               38395,Hz,              -71.90, dBm,
               39226,Hz,              -71.74, dBm,
               40057,Hz,              -71.33, dBm,
               40888,Hz,              -69.62, dBm,
               41719,Hz,              -69.84, dBm,
               42550,Hz,              -71.58, dBm,
               43381,Hz,              -71.98, dBm,
               44212,Hz,              -72.08, dBm,
               45043,Hz,              -72.15, dBm,
               45874,Hz,              -72.19, dBm,
               46705,Hz,              -71.91, dBm,
               47536,Hz,              -71.53, dBm,
               48367,Hz,              -72.27, dBm,
               49198,Hz,              -71.83, dBm,
               50029,Hz,              -71.68, dBm,
               50860,Hz,              -70.77, dBm,
               51691,Hz,              -71.48, dBm,
               52522,Hz,              -72.79, dBm,
               53353,Hz,              -72.06, dBm,
               54184,Hz,              -72.26, dBm,
               55015,Hz,              -72.27, dBm,
               55846,Hz,              -72.01, dBm,
               56677,Hz,              -72.43, dBm,
               57508,Hz,              -72.72, dBm,
               58339,Hz,              -72.29, dBm,
               59170,Hz,              -72.30, dBm,
               60001,Hz,              -71.41, dBm,
               60832,Hz,              -69.60, dBm,
               61663,Hz,              -67.92, dBm,
               62494,Hz,              -66.15, dBm,
               63325,Hz,              -66.30, dBm,
               64156,Hz,              -70.28, dBm,
               64987,Hz,              -72.76, dBm,
               65818,Hz,              -74.03, dBm,
               66649,Hz,              -73.50, dBm,
               67480,Hz,              -73.77, dBm,
               68311,Hz,              -74.33, dBm,
               69142,Hz,              -74.73, dBm,
               69973,Hz,              -74.55, dBm,
               70804,Hz,              -73.80, dBm,
               71635,Hz,              -74.22, dBm,
               72466,Hz,              -74.56, dBm,
               73297,Hz,              -74.28, dBm,
               74128,Hz,              -74.00, dBm,
               74959,Hz,              -74.46, dBm,
               75790,Hz,              -74.63, dBm,
               76621,Hz,              -73.96, dBm,
               77452,Hz,              -74.20, dBm,
               78283,Hz,              -74.54, dBm,
               79114,Hz,              -74.80, dBm,
               79945,Hz,              -74.38, dBm,
               80776,Hz,              -73.50, dBm,
               81607,Hz,              -73.70, dBm,
               82438,Hz,              -74.53, dBm,
               83269,Hz,              -74.61, dBm,
               84100,Hz,              -75.03, dBm,
               84931,Hz,              -74.64, dBm,
               85762,Hz,              -75.09, dBm,
               86593,Hz,              -75.04, dBm,
               87424,Hz,              -75.12, dBm,
               88255,Hz,              -75.01, dBm,
               89086,Hz,              -75.31, dBm,
               89917,Hz,              -75.59, dBm,
