Trace1,
Freq,,Amp,,
                1000,Hz,               -9.65, dBm,
                1831,Hz,               -9.65, dBm,
                2662,Hz,               -9.66, dBm,
                3493,Hz,               -9.66, dBm,
                4324,Hz,               -9.66, dBm,
                5155,Hz,               -9.67, dBm,
                5986,Hz,               -9.67, dBm,
                6817,Hz,               -9.68, dBm,
                7648,Hz,               -9.69, dBm,
                8479,Hz,               -9.78, dBm,
                9310,Hz,              -57.88, dBm,
               10141,Hz,              -57.98, dBm,
               10972,Hz,              -57.99, dBm,
               11803,Hz,              -57.95, dBm,
               12634,Hz,              -57.84, dBm,
               13465,Hz,              -57.72, dBm,
               14296,Hz,              -57.71, dBm,
               15127,Hz,              -57.73, dBm,
               15958,Hz,              -57.72, dBm,
               16789,Hz,              -57.62, dBm,
               17620,Hz,              -57.39, dBm,
               18451,Hz,              -57.19, dBm,
               19282,Hz,              -57.05, dBm,
               20113,Hz,              -57.06, dBm,
               20944,Hz,              -57.35, dBm,
               21775,Hz,              -57.95, dBm,
               22606,Hz,              -58.63, dBm,
               23437,Hz,              -59.33, dBm,
               24268,Hz,              -60.04, dBm,
               25099,Hz,              -60.52, dBm,
               25930,Hz,              -60.81, dBm,
               26761,Hz,              -61.07, dBm,
               27592,Hz,              -61.44, dBm,
               28423,Hz,              -61.76, dBm,
               29254,Hz,              -62.02, dBm,
               30085,Hz,              -62.23, dBm,
               30916,Hz,              -62.51, dBm,
               31747,Hz,              -62.90, dBm,
               32578,Hz,              -63.23, dBm,
               33409,Hz,              -63.50, dBm,
               34240,Hz,              -63.77, dBm,
               35071,Hz,              -64.08, dBm,
               35902,Hz,              -64.34, dBm,
               36733,Hz,              -64.55, dBm,
               37564,Hz,              -64.81, dBm,
               38395,Hz,              -65.27, dBm,
               39226,Hz,              -65.74, dBm,
               40057,Hz,              -66.11, dBm,
               40888,Hz,              -66.34, dBm,
               41719,Hz,              -66.51, dBm,
               42550,Hz,              -66.73, dBm,
               43381,Hz,              -67.00, dBm,
               44212,Hz,              -67.27, dBm,
               45043,Hz,              -67.49, dBm,
               45874,Hz,              -67.65, dBm,
               46705,Hz,              -67.74, dBm,
               47536,Hz,              -67.86, dBm,
               48367,Hz,              -67.96, dBm,
               49198,Hz,              -68.16, dBm,
               50029,Hz,              -68.42, dBm,
               50860,Hz,              -68.77, dBm,
               51691,Hz,              -69.11, dBm,
               52522,Hz,              -69.42, dBm,
               53353,Hz,              -69.73, dBm,
               54184,Hz,              -69.95, dBm,
               55015,Hz,              -70.05, dBm,
               55846,Hz,              -70.01, dBm,
               56677,Hz,              -69.79, dBm,
               57508,Hz,              -69.45, dBm,
               58339,Hz,              -69.07, dBm,
               59170,Hz,              -68.76, dBm,
               60001,Hz,              -68.42, dBm,
               60832,Hz,              -67.94, dBm,
               61663,Hz,              -67.26, dBm,
               62494,Hz,              -66.53, dBm,
               63325,Hz,              -65.68, dBm,
               64156,Hz,              -64.79, dBm,
               64987,Hz,              -64.13, dBm,
               65818,Hz,              -63.85, dBm,
               66649,Hz,              -63.88, dBm,
               67480,Hz,              -64.38, dBm,
               68311,Hz,              -65.43, dBm,
               69142,Hz,              -66.93, dBm,
               69973,Hz,              -68.43, dBm,
               70804,Hz,              -69.88, dBm,
               71635,Hz,              -71.37, dBm,
               72466,Hz,              -72.22, dBm,
               73297,Hz,              -72.52, dBm,
               74128,Hz,              -72.58, dBm,
               74959,Hz,              -72.62, dBm,
               75790,Hz,              -72.76, dBm,
               76621,Hz,              -72.94, dBm,
               77452,Hz,              -73.11, dBm,
               78283,Hz,              -73.31, dBm,
               79114,Hz,              -73.47, dBm,
               79945,Hz,              -73.52, dBm,
               80776,Hz,              -73.48, dBm,
               81607,Hz,              -73.40, dBm,
               82438,Hz,              -73.36, dBm,
               83269,Hz,              -73.42, dBm,
               84100,Hz,              -73.53, dBm,
               84931,Hz,              -73.62, dBm,
               85762,Hz,              -73.73, dBm,
               86593,Hz,              -73.85, dBm,
               87424,Hz,              -73.98, dBm,
               88255,Hz,              -74.11, dBm,
               89086,Hz,              -74.29, dBm,
               89917,Hz,              -74.57, dBm,
               90748,Hz,              -74.86, dBm,
               91579,Hz,              -75.05, dBm,
               92410,Hz,              -75.07, dBm,
               93241,Hz,              -74.89, dBm,
               94072,Hz,              -74.53, dBm,
               94903,Hz,              -74.23, dBm,
               95734,Hz,              -74.01, dBm,
               96565,Hz,              -73.89, dBm,
               97396,Hz,              -73.94, dBm,
               98227,Hz,              -74.12, dBm,
               99058,Hz,              -74.30, dBm,
               99889,Hz,              -74.44, dBm,
              100720,Hz,              -74.56, dBm,
              101551,Hz,              -74.66, dBm,
              102382,Hz,              -74.71, dBm,
              103213,Hz,              -74.71, dBm,
              104044,Hz,              -74.76, dBm,
              104875,Hz,              -74.88, dBm,
              105706,Hz,              -75.08, dBm,
              106537,Hz,              -75.32, dBm,
              107368,Hz,              -75.63, dBm,
              108199,Hz,              -75.88, dBm,
              109030,Hz,              -76.03, dBm,
              109861,Hz,              -76.06, dBm,
              110692,Hz,              -76.02, dBm,
              111523,Hz,              -75.95, dBm,
              112354,Hz,              -75.84, dBm,
              113185,Hz,              -75.83, dBm,
              114016,Hz,              -75.92, dBm,
              114847,Hz,              -76.16, dBm,
              115678,Hz,              -76.40, dBm,
              116509,Hz,              -76.20, dBm,
              117340,Hz,              -75.52, dBm,
              118171,Hz,              -74.35, dBm,
              119002,Hz,              -72.73, dBm,
              119833,Hz,              -71.23, dBm,
              120664,Hz,              -70.25, dBm,
              121495,Hz,              -69.65, dBm,
              122326,Hz,              -69.47, dBm,
              123157,Hz,              -69.88, dBm,
              123988,Hz,              -70.63, dBm,
              124819,Hz,              -71.63, dBm,
              125650,Hz,              -72.98, dBm,
              126481,Hz,              -74.28, dBm,
              127312,Hz,              -75.34, dBm,
              128143,Hz,              -76.01, dBm,
              128974,Hz,              -76.37, dBm,
              129805,Hz,              -76.56, dBm,
              130636,Hz,              -76.64, dBm,
              131467,Hz,              -76.69, dBm,
              132298,Hz,              -76.73, dBm,
              133129,Hz,              -76.79, dBm,
              133960,Hz,              -76.78, dBm,
              134791,Hz,              -76.81, dBm,
              135622,Hz,              -76.92, dBm,
              136453,Hz,              -77.10, dBm,
              137284,Hz,              -77.36, dBm,
              138115,Hz,              -77.61, dBm,
              138946,Hz,              -77.78, dBm,
              139777,Hz,              -77.88, dBm,
              140608,Hz,              -77.88, dBm,
              141439,Hz,              -77.77, dBm,
              142270,Hz,              -77.67, dBm,
              143101,Hz,              -77.55, dBm,
              143932,Hz,              -77.43, dBm,
              144763,Hz,              -77.32, dBm,
              145594,Hz,              -77.19, dBm,
              146425,Hz,              -77.12, dBm,
              147256,Hz,              -77.09, dBm,
              148087,Hz,              -77.16, dBm,
              148918,Hz,              -77.36, dBm,
              149749,Hz,              -77.63, dBm,
              150580,Hz,              -77.92, dBm,
              151411,Hz,              -78.19, dBm,
              152242,Hz,              -78.32, dBm,
              153073,Hz,              -78.32, dBm,
              153904,Hz,              -78.27, dBm,
              154735,Hz,              -78.24, dBm,
              155566,Hz,              -78.27, dBm,
              156397,Hz,              -78.37, dBm,
              157228,Hz,              -78.50, dBm,
              158059,Hz,              -78.61, dBm,
              158890,Hz,              -78.71, dBm,
              159721,Hz,              -78.74, dBm,
              160552,Hz,              -78.69, dBm,
              161383,Hz,              -78.58, dBm,
              162214,Hz,              -78.47, dBm,
              163045,Hz,              -78.48, dBm,
              163876,Hz,              -78.68, dBm,
              164707,Hz,              -78.95, dBm,
              165538,Hz,              -79.26, dBm,
              166369,Hz,              -79.66, dBm,
              167200,Hz,              -79.92, dBm,
              168031,Hz,              -79.97, dBm,
              168862,Hz,              -79.90, dBm,
              169693,Hz,              -79.81, dBm,
              170524,Hz,              -79.75, dBm,
              171355,Hz,              -79.69, dBm,
              172186,Hz,              -79.47, dBm,
              173017,Hz,              -78.78, dBm,
              173848,Hz,              -77.61, dBm,
              174679,Hz,              -76.21, dBm,
              175510,Hz,              -75.07, dBm,
              176341,Hz,              -74.11, dBm,
              177172,Hz,              -73.36, dBm,
              178003,Hz,              -73.08, dBm,
              178834,Hz,              -73.25, dBm,
              179665,Hz,              -73.81, dBm,
              180496,Hz,              -74.92, dBm,
              181327,Hz,              -76.33, dBm,
              182158,Hz,              -77.55, dBm,
              182989,Hz,              -78.48, dBm,
              183820,Hz,              -79.06, dBm,
              184651,Hz,              -79.08, dBm,
              185482,Hz,              -78.80, dBm,
              186313,Hz,              -78.55, dBm,
              187144,Hz,              -78.29, dBm,
              187975,Hz,              -78.00, dBm,
              188806,Hz,              -77.66, dBm,
              189637,Hz,              -77.37, dBm,
              190468,Hz,              -77.04, dBm,
              191299,Hz,              -76.67, dBm,
              192130,Hz,              -76.36, dBm,
              192961,Hz,              -76.14, dBm,
              193792,Hz,              -76.06, dBm,
              194623,Hz,              -76.00, dBm,
              195454,Hz,              -75.96, dBm,
              196285,Hz,              -75.95, dBm,
              197116,Hz,              -75.96, dBm,
              197947,Hz,              -76.01, dBm,
              198778,Hz,              -76.15, dBm,
              199609,Hz,              -76.39, dBm,
              200440,Hz,              -76.65, dBm,
              201271,Hz,              -76.92, dBm,
              202102,Hz,              -77.15, dBm,
              202933,Hz,              -77.24, dBm,
              203764,Hz,              -77.26, dBm,
              204595,Hz,              -77.31, dBm,
              205426,Hz,              -77.46, dBm,
              206257,Hz,              -77.78, dBm,
              207088,Hz,              -78.23, dBm,
              207919,Hz,              -78.67, dBm,
              208750,Hz,              -79.11, dBm,
              209581,Hz,              -79.62, dBm,
              210412,Hz,              -80.01, dBm,
              211243,Hz,              -80.29, dBm,
              212074,Hz,              -80.51, dBm,
              212905,Hz,              -80.73, dBm,
              213736,Hz,              -80.88, dBm,
              214567,Hz,              -81.04, dBm,
              215398,Hz,              -81.18, dBm,
              216229,Hz,              -81.27, dBm,
              217060,Hz,              -81.33, dBm,
              217891,Hz,              -81.32, dBm,
              218722,Hz,              -81.27, dBm,
              219553,Hz,              -81.21, dBm,
              220384,Hz,              -81.23, dBm,
              221215,Hz,              -81.29, dBm,
              222046,Hz,              -81.38, dBm,
              222877,Hz,              -81.51, dBm,
              223708,Hz,              -81.60, dBm,
