Trace1,
Freq,,Amp,,
                1000,Hz,               -9.48, dBm,
                1498,Hz,               -9.48, dBm,
                1996,Hz,               -9.48, dBm,
                2494,Hz,               -9.48, dBm,
                2992,Hz,               -9.48, dBm,
                3490,Hz,               -9.48, dBm,
                3988,Hz,               -9.48, dBm,
                4486,Hz,               -9.48, dBm,
                4984,Hz,               -9.49, dBm,
                5482,Hz,               -9.52, dBm,
                5980,Hz,               -9.63, dBm,
                6478,Hz,               -9.81, dBm,
                6976,Hz,              -10.15, dBm,
                7474,Hz,              -10.93, dBm,
                7972,Hz,              -11.84, dBm,
                8470,Hz,              -13.08, dBm,
                8968,Hz,              -17.81, dBm,
                9466,Hz,              -50.11, dBm,
                9964,Hz,              -49.98, dBm,
               10462,Hz,              -49.84, dBm,
               10960,Hz,              -49.74, dBm,
               11458,Hz,              -49.64, dBm,
               11956,Hz,              -49.56, dBm,
               12454,Hz,              -49.56, dBm,
               12952,Hz,              -49.58, dBm,
               13450,Hz,              -49.67, dBm,
               13948,Hz,              -49.76, dBm,
               14446,Hz,              -49.83, dBm,
               14944,Hz,              -49.98, dBm,
               15442,Hz,              -50.11, dBm,
               15940,Hz,              -50.25, dBm,
               16438,Hz,              -50.48, dBm,
               16936,Hz,              -50.64, dBm,
               17434,Hz,              -50.75, dBm,
               17932,Hz,              -50.84, dBm,
               18430,Hz,              -50.89, dBm,
               18928,Hz,              -50.91, dBm,
               19426,Hz,              -51.01, dBm,
               19924,Hz,              -51.15, dBm,
               20422,Hz,              -51.28, dBm,
               20920,Hz,              -51.49, dBm,
               21418,Hz,              -51.67, dBm,
               21916,Hz,              -51.86, dBm,
               22414,Hz,              -52.20, dBm,
               22912,Hz,              -52.48, dBm,
               23410,Hz,              -52.72, dBm,
               23908,Hz,              -53.01, dBm,
               24406,Hz,              -53.21, dBm,
               24904,Hz,              -53.35, dBm,
               25402,Hz,              -53.49, dBm,
               25900,Hz,              -53.60, dBm,
               26398,Hz,              -53.75, dBm,
               26896,Hz,              -53.84, dBm,
               27394,Hz,              -53.90, dBm,
               27892,Hz,              -54.01, dBm,
               28390,Hz,              -54.18, dBm,
               28888,Hz,              -54.38, dBm,
               29386,Hz,              -54.68, dBm,
               29884,Hz,              -54.90, dBm,
               30382,Hz,              -55.09, dBm,
               30880,Hz,              -55.40, dBm,
               31378,Hz,              -55.67, dBm,
               31876,Hz,              -55.85, dBm,
               32374,Hz,              -56.04, dBm,
               32872,Hz,              -56.15, dBm,
               33370,Hz,              -56.20, dBm,
               33868,Hz,              -56.30, dBm,
               34366,Hz,              -56.37, dBm,
               34864,Hz,              -56.43, dBm,
               35362,Hz,              -56.47, dBm,
               35860,Hz,              -56.45, dBm,
               36358,Hz,              -56.33, dBm,
               36856,Hz,              -56.16, dBm,
               37354,Hz,              -56.06, dBm,
               37852,Hz,              -55.99, dBm,
               38350,Hz,              -55.99, dBm,
               38848,Hz,              -56.08, dBm,
               39346,Hz,              -56.21, dBm,
               39844,Hz,              -56.52, dBm,
               40342,Hz,              -56.84, dBm,
               40840,Hz,              -57.17, dBm,
               41338,Hz,              -57.63, dBm,
               41836,Hz,              -58.00, dBm,
               42334,Hz,              -58.32, dBm,
               42832,Hz,              -58.66, dBm,
               43330,Hz,              -58.84, dBm,
               43828,Hz,              -58.92, dBm,
               44326,Hz,              -59.00, dBm,
               44824,Hz,              -59.08, dBm,
               45322,Hz,              -59.18, dBm,
               45820,Hz,              -59.36, dBm,
               46318,Hz,              -59.53, dBm,
               46816,Hz,              -59.71, dBm,
               47314,Hz,              -60.00, dBm,
               47812,Hz,              -60.17, dBm,
               48310,Hz,              -60.26, dBm,
               48808,Hz,              -60.36, dBm,
               49306,Hz,              -60.47, dBm,
               49804,Hz,              -60.54, dBm,
               50302,Hz,              -60.59, dBm,
               50800,Hz,              -60.53, dBm,
               51298,Hz,              -60.37, dBm,
               51796,Hz,              -60.23, dBm,
               52294,Hz,              -60.08, dBm,
               52792,Hz,              -59.96, dBm,
               53290,Hz,              -59.96, dBm,
               53788,Hz,              -60.02, dBm,
               54286,Hz,              -60.25, dBm,
               54784,Hz,              -60.50, dBm,
               55282,Hz,              -60.73, dBm,
               55780,Hz,              -61.00, dBm,
               56278,Hz,              -61.20, dBm,
               56776,Hz,              -61.31, dBm,
               57274,Hz,              -61.37, dBm,
               57772,Hz,              -61.37, dBm,
               58270,Hz,              -61.35, dBm,
               58768,Hz,              -61.38, dBm,
               59266,Hz,              -61.43, dBm,
               59764,Hz,              -61.45, dBm,
               60262,Hz,              -61.46, dBm,
               60760,Hz,              -61.47, dBm,
               61258,Hz,              -61.47, dBm,
               61756,Hz,              -61.54, dBm,
               62254,Hz,              -61.67, dBm,
               62752,Hz,              -61.81, dBm,
               63250,Hz,              -61.98, dBm,
               63748,Hz,              -62.07, dBm,
               64246,Hz,              -62.08, dBm,
               64744,Hz,              -62.03, dBm,
               65242,Hz,              -61.98, dBm,
               65740,Hz,              -61.90, dBm,
               66238,Hz,              -61.79, dBm,
               66736,Hz,              -61.71, dBm,
               67234,Hz,              -61.61, dBm,
               67732,Hz,              -61.54, dBm,
               68230,Hz,              -61.55, dBm,
               68728,Hz,              -61.61, dBm,
               69226,Hz,              -61.76, dBm,
               69724,Hz,              -61.92, dBm,
               70222,Hz,              -62.04, dBm,
               70720,Hz,              -62.21, dBm,
               71218,Hz,              -62.32, dBm,
               71716,Hz,              -62.36, dBm,
               72214,Hz,              -62.43, dBm,
               72712,Hz,              -62.56, dBm,
               73210,Hz,              -62.69, dBm,
               73708,Hz,              -62.90, dBm,
               74206,Hz,              -63.03, dBm,
               74704,Hz,              -63.09, dBm,
               75202,Hz,              -63.13, dBm,
               75700,Hz,              -63.15, dBm,
               76198,Hz,              -63.22, dBm,
               76696,Hz,              -63.33, dBm,
               77194,Hz,              -63.46, dBm,
               77692,Hz,              -63.66, dBm,
               78190,Hz,              -63.86, dBm,
               78688,Hz,              -64.07, dBm,
               79186,Hz,              -64.44, dBm,
               79684,Hz,              -64.75, dBm,
               80182,Hz,              -64.99, dBm,
               80680,Hz,              -65.20, dBm,
               81178,Hz,              -65.23, dBm,
               81676,Hz,              -65.12, dBm,
               82174,Hz,              -64.90, dBm,
               82672,Hz,              -64.73, dBm,
               83170,Hz,              -64.55, dBm,
               83668,Hz,              -64.37, dBm,
               84166,Hz,              -64.27, dBm,
               84664,Hz,              -64.15, dBm,
               85162,Hz,              -64.03, dBm,
               85660,Hz,              -63.95, dBm,
               86158,Hz,              -63.85, dBm,
               86656,Hz,              -63.73, dBm,
               87154,Hz,              -63.66, dBm,
               87652,Hz,              -63.50, dBm,
               88150,Hz,              -63.13, dBm,
               88648,Hz,              -62.68, dBm,
               89146,Hz,              -62.04, dBm,
               89644,Hz,              -61.03, dBm,
               90142,Hz,              -60.17, dBm,
               90640,Hz,              -59.18, dBm,
               91138,Hz,              -57.86, dBm,
               91636,Hz,              -56.95, dBm,
               92134,Hz,              -56.13, dBm,
               92632,Hz,              -55.36, dBm,
               93130,Hz,              -55.05, dBm,
               93628,Hz,              -55.05, dBm,
               94126,Hz,              -55.51, dBm,
               94624,Hz,              -56.24, dBm,
               95122,Hz,              -57.27, dBm,
               95620,Hz,              -59.02, dBm,
               96118,Hz,              -60.55, dBm,
               96616,Hz,              -61.94, dBm,
               97114,Hz,              -63.48, dBm,
               97612,Hz,              -64.27, dBm,
               98110,Hz,              -64.69, dBm,
               98608,Hz,              -65.11, dBm,
               99106,Hz,              -65.40, dBm,
               99604,Hz,              -65.64, dBm,
              100102,Hz,              -65.88, dBm,
              100600,Hz,              -66.09, dBm,
              101098,Hz,              -66.40, dBm,
              101596,Hz,              -66.65, dBm,
              102094,Hz,              -66.83, dBm,
              102592,Hz,              -66.99, dBm,
              103090,Hz,              -67.04, dBm,
              103588,Hz,              -66.98, dBm,
              104086,Hz,              -66.77, dBm,
              104584,Hz,              -66.57, dBm,
              105082,Hz,              -66.35, dBm,
              105580,Hz,              -66.14, dBm,
              106078,Hz,              -66.07, dBm,
              106576,Hz,              -66.05, dBm,
              107074,Hz,              -66.14, dBm,
              107572,Hz,              -66.30, dBm,
              108070,Hz,              -66.49, dBm,
              108568,Hz,              -66.77, dBm,
              109066,Hz,              -67.00, dBm,
              109564,Hz,              -67.20, dBm,
              110062,Hz,              -67.49, dBm,
              110560,Hz,              -67.71, dBm,
              111058,Hz,              -67.85, dBm,
              111556,Hz,              -67.98, dBm,
              112054,Hz,              -68.05, dBm,
              112552,Hz,              -68.06, dBm,
              113050,Hz,              -68.10, dBm,
              113548,Hz,              -68.14, dBm,
              114046,Hz,              -68.19, dBm,
              114544,Hz,              -68.33, dBm,
              115042,Hz,              -68.48, dBm,
              115540,Hz,              -68.63, dBm,
              116038,Hz,              -68.84, dBm,
              116536,Hz,              -68.98, dBm,
              117034,Hz,              -69.06, dBm,
              117532,Hz,              -69.14, dBm,
              118030,Hz,              -69.19, dBm,
              118528,Hz,              -69.21, dBm,
              119026,Hz,              -69.29, dBm,
              119524,Hz,              -69.39, dBm,
              120022,Hz,              -69.48, dBm,
              120520,Hz,              -69.59, dBm,
              121018,Hz,              -69.58, dBm,
              121516,Hz,              -69.46, dBm,
              122014,Hz,              -69.27, dBm,
              122512,Hz,              -69.16, dBm,
              123010,Hz,              -69.08, dBm,
              123508,Hz,              -69.06, dBm,
              124006,Hz,              -69.09, dBm,
              124504,Hz,              -69.10, dBm,
              125002,Hz,              -69.18, dBm,
              125500,Hz,              -69.25, dBm,
              125998,Hz,              -69.37, dBm,
              126496,Hz,              -69.43, dBm,
              126994,Hz,              -69.44, dBm,
              127492,Hz,              -69.44, dBm,
              127990,Hz,              -69.42, dBm,
              128488,Hz,              -69.36, dBm,
              128986,Hz,              -69.34, dBm,
              129484,Hz,              -69.41, dBm,
              129982,Hz,              -69.51, dBm,
              130480,Hz,              -69.68, dBm,
              130978,Hz,              -69.78, dBm,
              131476,Hz,              -69.81, dBm,
              131974,Hz,              -69.82, dBm,
              132472,Hz,              -69.84, dBm,
              132970,Hz,              -69.86, dBm,
              133468,Hz,              -69.94, dBm,
              133966,Hz,              -70.05, dBm,
              134464,Hz,              -70.14, dBm,
              134962,Hz,              -70.23, dBm,
              135460,Hz,              -70.26, dBm,
              135958,Hz,              -70.19, dBm,
              136456,Hz,              -70.09, dBm,
              136954,Hz,              -70.01, dBm,
              137452,Hz,              -69.89, dBm,
              137950,Hz,              -69.76, dBm,
              138448,Hz,              -69.70, dBm,
              138946,Hz,              -69.65, dBm,
              139444,Hz,              -69.68, dBm,
              139942,Hz,              -69.76, dBm,
              140440,Hz,              -69.82, dBm,
              140938,Hz,              -69.93, dBm,
              141436,Hz,              -70.03, dBm,
              141934,Hz,              -70.09, dBm,
              142432,Hz,              -70.15, dBm,
              142930,Hz,              -70.19, dBm,
              143428,Hz,              -70.21, dBm,
              143926,Hz,              -70.28, dBm,
              144424,Hz,              -70.36, dBm,
              144922,Hz,              -70.43, dBm,
              145420,Hz,              -70.56, dBm,
              145918,Hz,              -70.67, dBm,
              146416,Hz,              -70.78, dBm,
              146914,Hz,              -70.94, dBm,
              147412,Hz,              -71.07, dBm,
              147910,Hz,              -71.13, dBm,
              148408,Hz,              -71.15, dBm,
              148906,Hz,              -71.12, dBm,
              149404,Hz,              -71.02, dBm,
              149902,Hz,              -70.95, dBm,
              150400,Hz,              -70.88, dBm,
              150898,Hz,              -70.84, dBm,
              151396,Hz,              -70.84, dBm,
              151894,Hz,              -70.83, dBm,
              152392,Hz,              -70.83, dBm,
              152890,Hz,              -70.84, dBm,
              153388,Hz,              -70.83, dBm,
              153886,Hz,              -70.82, dBm,
              154384,Hz,              -70.85, dBm,
              154882,Hz,              -70.90, dBm,
